date,open,open,open,open,open,open,open,high,high,high,high,high,high,high,low,low,low,low,low,low,low,close,close,close,close,close,close,close,volume,volume,volume,volume,volume,volume,volume,sid
2020-03-17,227.18259484964452,,,,,,,237.5015098258838,,,,,,,219.7934251575421,,,,,,,234.37709045410156,,,,,,,262070500.0,,,,,,,1
2020-03-18,219.03317070007324,,,,,,,230.26991550171127,,,,,,,211.4029397622915,,,,,,,222.5098876953125,,,,,,,327597100.0,,,,,,,1
2020-03-19,221.81453999708035,,,,,,,229.35206682364282,,,,,,,215.29685579474065,,,,,,,222.9827117919922,,,,,,,289322000.0,,,,,,,1
2020-03-20,226.17769504257595,,,,,,,227.98689507054252,,,,,,,213.093652650611,,,,,,,213.37342834472656,,,,,,,347158800.0,,,,,,,1
2020-03-23,212.80458199006097,,,,,,,214.1941115294932,,,,,,,203.54409220056272,,,,,,,207.91787719726562,,,,,,,326025200.0,,,,,,,1
2020-03-24,218.614533340175,,,,,,,227.64187927428833,,,,,,,218.03634059093932,,,,,,,226.75592041015625,,,,,,,235494500.0,,,,,,,1
2020-03-25,228.3599223786975,,,,,,,239.06590706452997,,,,,,,223.5851369380366,,,,,,,230.1504669189453,,,,,,,299430300.0,,,,,,,1
2020-03-26,232.6964156314542,,,,,,,245.08101210449942,,,,,,,232.2581036824026,,,,,,,243.5889129638672,,,,,,,257632800.0,,,,,,,1
2020-03-27,236.19356958445394,,,,,,,243.22518761601003,,,,,,,234.1232493572089,,,,,,,236.3334503173828,,,,,,,224341200.0,,,,,,,1
2020-03-30,238.45976438879532,,,,,,,244.73599909618724,,,,,,,236.43607546323167,,,,,,,244.0085906982422,,,,,,,171369500.0,,,,,,,1
2020-03-31,242.99207332581065,,,,,,,245.57529937673385,,,,,,,238.94469568437773,,,,,,,240.3715362548828,,,,,,,194881100.0,,,,,,,1
2020-04-01,231.2602508618741,,,,,,,240.28759621981686,,,,,,,227.4553381139793,,,,,,,229.5536346435547,,,,,,,189554600.0,,,,,,,1
2020-04-02,228.6583123666779,,,,,,,235.64329751934278,,,,,,,228.09876107309537,,,,,,,234.85061645507812,,,,,,,177660400.0,,,,,,,1
2020-04-03,233.85278317972373,,,,,,,236.24019000471637,,,,,,,228.68631772614506,,,,,,,231.45606994628906,,,,,,,135561200.0,,,,,,,1
2020-04-06,240.45547594101922,,,,,,,248.99787848320506,,,,,,,231.43746459643546,,,,,,,247.0021514892578,,,,,,,188061200.0,,,,,,,1
2020-04-07,255.7217320700908,,,,,,,256.486451445,,,,,,,247.0301428278452,,,,,,,247.2539520263672,,,,,,,201427200.0,,,,,,,1
2020-04-08,249.89310405019953,,,,,,,257.39102447097054,,,,,,,247.36583058306135,,,,,,,255.55384826660156,,,,,,,153774500.0,,,,,,,1
2020-04-09,258.86446688746577,,,,,,,262.2404163485001,,,,,,,256.8967449348948,,,,,,,259.44268798828125,,,,,,,189999200.0,,,,,,,1
2020-04-13,258.4541977163415,,,,,,,258.7992463780909,,,,,,,253.11052551420246,,,,,,,257.073974609375,,,,,,,114839100.0,,,,,,,1
2020-04-14,262.0352253295003,,,,,,,265.6909074598585,,,,,,,256.93403326466927,,,,,,,264.65576171875,,,,,,,134143400.0,,,,,,,1
2020-04-15,258.85521788905936,,,,,,,264.7957245378407,,,,,,,256.88746704010765,,,,,,,259.03240966796875,,,,,,,121775000.0,,,,,,,1
2020-04-16,260.3286608866883,,,,,,,261.1493325604311,,,,,,,257.16724212075775,,,,,,,260.28204345703125,,,,,,,131798300.0,,,,,,,1
2020-04-17,266.1385741475947,,,,,,,267.9291043366545,,,,,,,263.35948710128525,,,,,,,267.3136291503906,,,,,,,146684800.0,,,,,,,1
2020-04-20,263.55537407307474,,,,,,,267.4535646306005,,,,,,,262.38034728967847,,,,,,,262.6041564941406,,,,,,,100109300.0,,,,,,,1
2020-04-21,258.0718546410415,,,,,,,259.293527340423,,,,,,,253.67939969352406,,,,,,,254.63064575195312,,,,,,,126385700.0,,,,,,,1
2020-04-22,259.58261125235987,,,,,,,262.05393268353816,,,,,,,258.23969914259334,,,,,,,260.28204345703125,,,,,,,92951600.0,,,,,,,1
2020-04-23,261.57833329550306,,,,,,,264.7957331114833,,,,,,,259.95565954134184,,,,,,,260.2633972167969,,,,,,,104709700.0,,,,,,,1
2020-04-24,261.80206067589125,,,,,,,264.5718124279683,,,,,,,259.7224060301362,,,,,,,263.8910217285156,,,,,,,85063200.0,,,,,,,1
2020-04-27,265.8961489832652,,,,,,,268.833758623907,,,,,,,265.4298608352278,,,,,,,267.6960144042969,,,,,,,77896600.0,,,,,,,1
2020-04-28,271.3982726486029,,,,,,,271.7526561022718,,,,,,,266.1571997853,,,,,,,266.4649658203125,,,,,,,105270000.0,,,,,,,1
2020-04-29,271.87389187573933,,,,,,,274.99802730256994,,,,,,,270.8294112642531,,,,,,,273.44061279296875,,,,,,,118745600.0,,,,,,,1
2020-04-30,272.04176473808707,,,,,,,273.54322705040823,,,,,,,269.13213187491306,,,,,,,270.89471435546875,,,,,,,122901700.0,,,,,,,1
2020-05-01,266.0733179026497,,,,,,,271.0626063501023,,,,,,,262.5388460753186,,,,,,,263.7232360839844,,,,,,,125180000.0,,,,,,,1
2020-05-04,261.8114765737513,,,,,,,264.75842126825177,,,,,,,260.31004230425947,,,,,,,264.45068359375,,,,,,,80873200.0,,,,,,,1
2020-05-05,267.31365260282996,,,,,,,269.7476627964931,,,,,,,264.5811827381862,,,,,,,266.89398193359375,,,,,,,79569900.0,,,,,,,1
2020-05-06,268.619280429729,,,,,,,269.0109465308684,,,,,,,264.6464963583546,,,,,,,265.0848083496094,,,,,,,73632600.0,,,,,,,1
2020-05-07,268.34876493868796,,,,,,,270.24189322800635,,,,,,,267.7705723271666,,,,,,,268.2834777832031,,,,,,,75250400.0,,,,,,,1
2020-05-08,271.4635508578603,,,,,,,273.19815705814614,,,,,,,270.3164721050913,,,,,,,272.7225341796875,,,,,,,76452400.0,,,,,,,1
2020-05-11,270.76416596205763,,,,,,,274.17739821213945,,,,,,,270.3351888860266,,,,,,,272.7785339355469,,,,,,,79514200.0,,,,,,,1
2020-05-12,273.98155131270204,,,,,,,274.40119349845673,,,,,,,267.20170458098124,,,,,,,267.34161376953125,,,,,,,95870800.0,,,,,,,1
2020-05-13,266.77268424861984,,,,,,,267.82649966627605,,,,,,,260.151389056766,,,,,,,262.6134033203125,,,,,,,144721100.0,,,,,,,1
2020-05-14,260.14218717581855,,,,,,,265.88683251239354,,,,,,,254.5840115754102,,,,,,,265.75628662109375,,,,,,,121977900.0,,,,,,,1
2020-05-15,263.331559127971,,,,,,,267.02455322093897,,,,,,,262.37100669980106,,,,,,,266.9779357910156,,,,,,,111146300.0,,,,,,,1
2020-05-18,273.29138970388954,,,,,,,276.74193234201203,,,,,,,272.96501086673743,,,,,,,275.10992431640625,,,,,,,119703800.0,,,,,,,1
2020-05-19,274.50380712527533,,,,,,,276.23838517730223,,,,,,,272.26562996202875,,,,,,,272.2842712402344,,,,,,,95189300.0,,,,,,,1
2020-05-20,275.8747051274388,,,,,,,277.78647500066535,,,,,,,275.64156107168105,,,,,,,276.90985107421875,,,,,,,85861700.0,,,,,,,1
2020-05-21,276.77927065384836,,,,,,,277.59994218127207,,,,,,,273.8882790313198,,,,,,,274.998046875,,,,,,,78293900.0,,,,,,,1
2020-05-22,274.7089879374664,,,,,,,275.6975164681969,,,,,,,273.450004330225,,,,,,,275.52032470703125,,,,,,,63958200.0,,,,,,,1
2020-05-26,281.57273442332837,,,,,,,281.81521335042993,,,,,,,275.5389650740478,,,,,,,278.9148864746094,,,,,,,88951400.0,,,,,,,1
2020-05-27,281.7499443860414,,,,,,,283.1021913915124,,,,,,,276.85391885998195,,,,,,,283.06488037109375,,,,,,,104817400.0,,,,,,,1
2020-05-28,284.1093236697002,,,,,,,286.1516677528395,,,,,,,281.8618116913607,,,,,,,282.5426025390625,,,,,,,90405200.0,,,,,,,1
2020-05-29,282.0669986371333,,,,,,,284.3984392127956,,,,,,,279.278604815831,,,,,,,283.8016052246094,,,,,,,119090800.0,,,,,,,1
2020-06-01,283.1487434036607,,,,,,,285.56411202327604,,,,,,,282.6265030783365,,,,,,,284.9486083984375,,,,,,,55758300.0,,,,,,,1
2020-06-02,285.8812344450804,,,,,,,287.3547208390642,,,,,,,284.5290159756294,,,,,,,287.3080749511719,,,,,,,74267200.0,,,,,,,1
2020-06-03,289.32242226540586,,,,,,,292.10150950135704,,,,,,,289.04266079801346,,,,,,,291.1316223144531,,,,,,,92567600.0,,,,,,,1
2020-06-04,290.13379928417254,,,,,,,291.89638215348884,,,,,,,288.2406705319273,,,,,,,290.366943359375,,,,,,,75794400.0,,,,,,,1
2020-06-05,295.8412069973895,,,,,,,299.60879497601815,,,,,,,295.7759198222224,,,,,,,297.8089294433594,,,,,,,150524700.0,,,,,,,1
2020-06-08,298.6295431311322,,,,,,,301.60446339855105,,,,,,,298.0793266044891,,,,,,,301.40863037109375,,,,,,,73641200.0,,,,,,,1
2020-06-09,298.70418158405954,,,,,,,301.48326924159016,,,,,,,297.82755757329386,,,,,,,299.1611633300781,,,,,,,77479200.0,,,,,,,1
2020-06-10,299.74869906687144,,,,,,,300.6532992530836,,,,,,,296.764443401437,,,,,,,297.4918518066406,,,,,,,95000800.0,,,,,,,1
2020-06-11,290.46022557124707,,,,,,,291.1037055374516,,,,,,,279.782243308524,,,,,,,280.3417663574219,,,,,,,209243600.0,,,,,,,1
2020-06-12,287.4572552493203,,,,,,,288.24061577799773,,,,,,,278.4672362164336,,,,,,,283.698974609375,,,,,,,194678900.0,,,,,,,1
2020-06-15,277.9263715452806,,,,,,,287.4946132448281,,,,,,,276.7326750503248,,,,,,,286.3475341796875,,,,,,,135782700.0,,,,,,,1
2020-06-16,294.2091187794805,,,,,,,294.3583343709327,,,,,,,286.9257017027537,,,,,,,291.8590087890625,,,,,,,137627500.0,,,,,,,1
2020-06-17,292.8942100250143,,,,,,,293.1926412353925,,,,,,,289.90061997210125,,,,,,,290.6466979980469,,,,,,,83398900.0,,,,,,,1
2020-06-18,289.10795633168823,,,,,,,291.24353533454155,,,,,,,288.64166823255516,,,,,,,290.75860595703125,,,,,,,80828700.0,,,,,,,1
2020-06-19,294.276794057839,,,,,,,294.47348887128004,,,,,,,287.12054450757995,,,,,,,289.0969543457031,,,,,,,135549600.0,,,,,,,1
2020-06-22,288.4881256217078,,,,,,,291.3543647466026,,,,,,,287.32665132109224,,,,,,,290.95159912109375,,,,,,,74649400.0,,,,,,,1
2020-06-23,293.6397759475603,,,,,,,294.585831804276,,,,,,,291.87881314247466,,,,,,,292.29095458984375,,,,,,,68471200.0,,,,,,,1
2020-06-24,290.2210253360217,,,,,,,290.848613724494,,,,,,,282.97112884602353,,,,,,,284.8351135253906,,,,,,,132813500.0,,,,,,,1
2020-06-25,284.25431790861467,,,,,,,288.1602865967959,,,,,,,282.20298615359417,,,,,,,287.8886413574219,,,,,,,89468000.0,,,,,,,1
2020-06-26,286.7739412119946,,,,,,,286.9893878943907,,,,,,,280.46072740182217,,,,,,,281.0508117675781,,,,,,,127961000.0,,,,,,,1
2020-06-29,282.3247170760809,,,,,,,285.3220758702378,,,,,,,280.00174042781555,,,,,,,285.18157958984375,,,,,,,79773300.0,,,,,,,1
2020-06-30,284.74136838555614,,,,,,,290.5581722639838,,,,,,,284.5821487796647,,,,,,,288.83465576171875,,,,,,,113394800.0,,,,,,,1
2020-07-01,289.96808116405305,,,,,,,292.1411859745126,,,,,,,289.49974108862006,,,,,,,290.85791015625,,,,,,,72396500.0,,,,,,,1
2020-07-02,294.34233272563904,,,,,,,295.7099061937447,,,,,,,291.7852144579482,,,,,,,292.4596252441406,,,,,,,69344200.0,,,,,,,1
2020-07-06,296.3374601841216,,,,,,,297.5645087517877,,,,,,,295.57875163725043,,,,,,,296.9743957519531,,,,,,,61713800.0,,,,,,,1
2020-07-07,295.4101929942463,,,,,,,297.4146736693503,,,,,,,293.5274567281846,,,,,,,293.9114990234375,,,,,,,82910000.0,,,,,,,1
2020-07-08,294.68885999049303,,,,,,,296.27185136402693,,,,,,,292.8998264735008,,,,,,,296.1594543457031,,,,,,,54638600.0,,,,,,,1
2020-07-09,296.77764364298895,,,,,,,297.0211895540426,,,,,,,291.0076922706774,,,,,,,294.4734191894531,,,,,,,83354200.0,,,,,,,1
2020-07-10,294.40794527798914,,,,,,,297.75190038318647,,,,,,,292.95610243214134,,,,,,,297.4802551269531,,,,,,,57550400.0,,,,,,,1
2020-07-13,299.85943465077975,,,,,,,302.27605697035693,,,,,,,294.23935349480286,,,,,,,294.9043884277344,,,,,,,102997500.0,,,,,,,1
2020-07-14,293.4618173277874,,,,,,,299.5127903949357,,,,,,,292.2441448250976,,,,,,,298.7259826660156,,,,,,,93657000.0,,,,,,,1
2020-07-15,301.9949669186474,,,,,,,302.58507982327967,,,,,,,299.05377834165535,,,,,,,301.4704284667969,,,,,,,87196500.0,,,,,,,1
2020-07-16,299.5409200512278,,,,,,,300.93656417314014,,,,,,,298.8852325846452,,,,,,,300.47760009765625,,,,,,,54622500.0,,,,,,,1
2020-07-17,301.49859661218045,,,,,,,302.1449081711066,,,,,,,299.4940874676366,,,,,,,301.3487243652344,,,,,,,62774900.0,,,,,,,1
2020-07-20,301.07706900290543,,,,,,,304.54279670707643,,,,,,,300.3183604305946,,,,,,,303.7840881347656,,,,,,,56308800.0,,,,,,,1
2020-07-21,305.779180297946,,,,,,,306.22876837821946,,,,,,,303.42810448243677,,,,,,,304.43035888671875,,,,,,,57292200.0,,,,,,,1
2020-07-22,304.06502366768643,,,,,,,306.4816738102729,,,,,,,303.9526266536502,,,,,,,306.1631774902344,,,,,,,57792900.0,,,,,,,1
2020-07-23,305.79797997273573,,,,,,,306.509866057885,,,,,,,301.1239550146999,,,,,,,302.5102233886719,,,,,,,75738000.0,,,,,,,1
2020-07-24,300.62752515881544,,,,,,,301.601651996917,,,,,,,299.03515736600815,,,,,,,300.56195068359375,,,,,,,73766600.0,,,,,,,1
2020-07-27,301.2644053137518,,,,,,,302.93169463863757,,,,,,,300.4588456164485,,,,,,,302.75372314453125,,,,,,,48293000.0,,,,,,,1
2020-07-28,302.0137852418472,,,,,,,303.14718884724687,,,,,,,300.53384312678145,,,,,,,300.8335876464844,,,,,,,57495000.0,,,,,,,1
2020-07-29,301.72340680204917,,,,,,,305.1048370241945,,,,,,,301.6859315920094,,,,,,,304.533447265625,,,,,,,48454200.0,,,,,,,1
2020-07-30,301.51731023005146,,,,,,,303.86838636404417,,,,,,,299.4004326998644,,,,,,,303.4468688964844,,,,,,,61861700.0,,,,,,,1
2020-07-31,305.2639591083002,,,,,,,305.9477456933035,,,,,,,300.9833253093684,,,,,,,305.8446960449219,,,,,,,84986800.0,,,,,,,1
2020-08-03,307.5307980554894,,,,,,,308.7484706752371,,,,,,,306.9781602612835,,,,,,,307.9710388183594,,,,,,,53077900.0,,,,,,,1
2020-08-04,307.0999064762715,,,,,,,309.1606140136719,,,,,,,307.0999064762715,,,,,,,309.1606140136719,,,,,,,41917900.0,,,,,,,1
2020-08-05,310.4813196956265,,,,,,,311.34307787020856,,,,,,,310.2096744926858,,,,,,,311.0807800292969,,,,,,,42697700.0,,,,,,,1
2020-08-06,310.4907323641872,,,,,,,313.28202079035816,,,,,,,310.1628886094789,,,,,,,313.1602478027344,,,,,,,43679400.0,,,,,,,1
2020-08-07,312.1767150568948,,,,,,,313.6754088017818,,,,,,,311.25875834916513,,,,,,,313.3850402832031,,,,,,,57308300.0,,,,,,,1
2020-08-10,313.8440308297158,,,,,,,314.50906569433704,,,,,,,311.8769969101292,,,,,,,314.3217468261719,,,,,,,44282100.0,,,,,,,1
2020-08-11,315.52068320179865,,,,,,,316.1669947285276,,,,,,,310.9871551520584,,,,,,,311.72711181640625,,,,,,,69601100.0,,,,,,,1
2020-08-12,314.1998825389658,,,,,,,316.8600498096604,,,,,,,314.17178328764584,,,,,,,316.0732421875,,,,,,,53774400.0,,,,,,,1
2020-08-13,315.2958518569695,,,,,,,316.8320208303793,,,,,,,314.565242575403,,,,,,,315.5019226074219,,,,,,,41816100.0,,,,,,,1
2020-08-14,315.10855643820963,,,,,,,316.0546124881785,,,,,,,314.3685711540199,,,,,,,315.5113220214844,,,,,,,47260400.0,,,,,,,1
2020-08-17,316.5417101025265,,,,,,,316.91637646670074,,,,,,,315.5207321114371,,,,,,,316.51361083984375,,,,,,,35481000.0,,,,,,,1
2020-08-18,316.91627502049505,,,,,,,317.6281608941963,,,,,,,315.29580849727586,,,,,,,317.1972961425781,,,,,,,38733900.0,,,,,,,1
2020-08-19,317.5813533648521,,,,,,,318.1058918958719,,,,,,,315.30522774790467,,,,,,,315.8766174316406,,,,,,,68054200.0,,,,,,,1
2020-08-20,314.1249892602219,,,,,,,317.34717072838095,,,,,,,313.9938689252878,,,,,,,316.860107421875,,,,,,,42207800.0,,,,,,,1
2020-08-21,316.5229731276718,,,,,,,318.20898598629117,,,,,,,316.17637745592856,,,,,,,317.98419189453125,,,,,,,55106600.0,,,,,,,1
2020-08-24,320.4569377221432,,,,,,,321.2812206461215,,,,,,,317.95601828051264,,,,,,,321.206298828125,,,,,,,48588700.0,,,,,,,1
2020-08-25,321.7777149521224,,,,,,,322.4146505623299,,,,,,,320.5974888739316,,,,,,,322.3303527832031,,,,,,,38463400.0,,,,,,,1
2020-08-26,322.92982101246366,,,,,,,325.8335062797612,,,,,,,322.3771832169068,,,,,,,325.5618896484375,,,,,,,50790200.0,,,,,,,1
2020-08-27,326.44239733949644,,,,,,,327.744367840277,,,,,,,324.58776041365843,,,,,,,326.2737731933594,,,,,,,58034100.0,,,,,,,1
2020-08-28,327.3134557864188,,,,,,,328.51240502213,,,,,,,326.1051306036052,,,,,,,328.3812561035156,,,,,,,48588900.0,,,,,,,1
2020-08-31,328.16586669785687,,,,,,,329.0556956090468,,,,,,,326.95754140938277,,,,,,,327.19171142578125,,,,,,,66099200.0,,,,,,,1
2020-09-01,328.03466721459796,,,,,,,330.37636701770504,,,,,,,327.1260865475843,,,,,,,330.2733459472656,,,,,,,54908700.0,,,,,,,1
2020-09-02,332.212366834093,,,,,,,336.0340093313656,,,,,,,331.05086399107444,,,,,,,335.0505065917969,,,,,,,69540000.0,,,,,,,1
2020-09-03,333.336347802371,,,,,,,333.81406380807414,,,,,,,320.8972370241413,,,,,,,323.51995849609375,,,,,,,148011100.0,,,,,,,1
2020-09-04,324.21308839902326,,,,,,,325.80542742188834,,,,,,,313.6660612993287,,,,,,,320.8785095214844,,,,,,,139156300.0,,,,,,,1
2020-09-08,315.3895559650479,,,,,,,320.9440908148567,,,,,,,311.8020836742528,,,,,,,312.1111755371094,,,,,,,114465300.0,,,,,,,1
2020-09-09,316.176353290978,,,,,,,320.77545596812945,,,,,,,315.2958717185991,,,,,,,318.2745361328125,,,,,,,91462300.0,,,,,,,1
2020-09-10,320.17597366320473,,,,,,,320.84100847846224,,,,,,,311.7739526782989,,,,,,,312.74810791015625,,,,,,,90569500.0,,,,,,,1
2020-09-11,314.55594541712605,,,,,,,315.6331219088272,,,,,,,310.04114008176873,,,,,,,312.9073791503906,,,,,,,84680200.0,,,,,,,1
2020-09-14,316.1201666926315,,,,,,,318.8271859786665,,,,,,,313.05723297016124,,,,,,,317.02874755859375,,,,,,,65605700.0,,,,,,,1
2020-09-15,319.520322138572,,,,,,,320.36332854055274,,,,,,,317.0381255051584,,,,,,,318.6304931640625,,,,,,,52920900.0,,,,,,,1
2020-09-16,319.88560785994696,,,,,,,321.3374504799322,,,,,,,317.0849151177085,,,,,,,317.3659362792969,,,,,,,82096000.0,,,,,,,1
2020-09-17,312.43898616958967,,,,,,,316.3168551855164,,,,,,,311.9050716960567,,,,,,,314.5746154785156,,,,,,,91523300.0,,,,,,,1
