Date,Close,High,Low,Open,Volume,ticker,source,is_filled
2020-01-02,37.61174774169922,37.62154401235694,37.09245569424717,37.33005543698328,5381200,SSO,yfinance,0
2020-01-03,37.05326461791992,37.339853171710985,36.74707978639856,36.7568760564598,6575200,SSO,yfinance,0
2020-01-06,37.33250427246094,37.352100549791096,36.58786068434567,36.60745696167584,6460800,SSO,yfinance,0
2020-01-07,37.114501953125,37.31046099476798,37.004276160203275,37.19043519407979,3766000,SSO,yfinance,0
2020-01-08,37.491722106933594,37.817503237516235,37.09980773948979,37.17818911793533,7602400,SSO,yfinance,0
2020-01-09,38.00611114501953,38.03305555932972,37.75871141246028,37.90812975770625,3460000,SSO,yfinance,0
2020-01-10,37.783199310302734,38.20206170571278,37.67542167697585,38.18246543259817,4286000,SSO,yfinance,0
2020-01-13,38.29759216308594,38.30738843108584,37.83953720994143,37.95466298137711,3844800,SSO,yfinance,0
2020-01-14,38.18737030029297,38.45681444430894,38.05754823206921,38.19717030786142,6723200,SSO,yfinance,0
2020-01-15,38.34413146972656,38.55478675196546,38.14082806094917,38.16777247161719,5654800,SSO,yfinance,0
2020-01-16,38.976104736328125,38.981004740366195,38.647875480328864,38.69931617870867,4306400,SSO,yfinance,0
2020-01-17,39.245540618896484,39.27493316171119,39.01773719926101,39.16960739155372,4549600,SSO,yfinance,0
2020-01-21,39.06428146362305,39.27004049500316,38.95895568381357,38.96385568726745,4730800,SSO,yfinance,0
2020-01-22,39.088775634765625,39.45374925143796,39.03978681569196,39.28963091424985,4181600,SSO,yfinance,0
2020-01-23,39.15736389160156,39.203904581643044,38.60867935588205,38.9001678986828,6567600,SSO,yfinance,0
2020-01-24,38.439666748046875,39.34107683685829,38.13103378298195,39.33862870374152,13246400,SSO,yfinance,0
2020-01-27,37.217376708984375,37.59214661828023,37.01896954966393,37.109599057598565,10135600,SSO,yfinance,0
2020-01-28,37.993858337402344,38.21430989096434,37.46232199094559,37.565199631781674,7014000,SSO,yfinance,0
2020-01-29,37.93507385253906,38.39557702501389,37.88118502437253,38.339240063788054,7979200,SSO,yfinance,0
2020-01-30,38.1506233215332,38.22165654544991,37.210024580968636,37.386387312025384,12879600,SSO,yfinance,0
2020-01-31,36.7862663269043,38.035501857217504,36.55111848391368,38.006109311245574,18335600,SSO,yfinance,0
2020-02-03,37.334957122802734,37.793008483246005,37.13410179560399,37.148798071056554,9022400,SSO,yfinance,0
2020-02-04,38.46171569824219,38.67726728285343,38.15063085596829,38.233912234968265,5190400,SSO,yfinance,0
2020-02-05,39.345977783203125,39.39496660996676,38.836485762123964,39.2088075732218,7042800,SSO,yfinance,0
2020-02-06,39.61296844482422,39.65705726582473,39.32392802481468,39.58357589749054,3377200,SSO,yfinance,0
2020-02-07,39.179405212402344,39.514986285798365,39.04223502368893,39.3337235435086,4726000,SSO,yfinance,0
2020-02-10,39.76973342895508,39.76973342895508,38.93691222659647,38.93691222659647,3789600,SSO,yfinance,0
2020-02-11,39.892208099365234,40.31107057895045,39.7697341709916,40.115111546031095,7079600,SSO,yfinance,0
2020-02-12,40.401702880859375,40.46293984927644,40.17389941479177,40.26942893601807,4518000,SSO,yfinance,0
2020-02-13,40.31351852416992,40.56581451643562,39.9558930104376,40.017129974339134,6874800,SSO,yfinance,0
2020-02-14,40.431087493896484,40.46293190725751,40.11265457310782,40.40659495390179,7612400,SSO,yfinance,0
2020-02-18,40.22043991088867,40.32086943562437,39.86036623935956,40.171451083917674,7579200,SSO,yfinance,0
2020-02-19,40.59275436401367,40.783813370886726,40.40414348988255,40.47272858272891,2752800,SSO,yfinance,0
2020-02-20,40.26697540283203,40.66378970892543,39.48804306307723,40.448238150577225,10385600,SSO,yfinance,0
2020-02-21,39.41455841064453,39.98283546423982,39.213699384841235,39.90200222733904,7902800,SSO,yfinance,0
