Date,Close,High,Low,Open,Volume,ticker,source,is_filled
2020-05-19,144.88485717773438,144.92026241676507,143.8402202643576,143.8756390116825,8639100,TLT,yfinance,0
2020-05-20,145.31861877441406,145.80552518181582,144.19432357985036,144.45104868104804,10927300,TLT,yfinance,0
2020-05-21,145.68161010742188,146.38983649536547,145.44258083097827,145.94719669143757,8920000,TLT,yfinance,0
2020-05-22,146.55804443359375,146.67312159905643,145.7258794258273,145.82326072478494,4956700,TLT,yfinance,0
2020-05-26,144.5926971435547,144.99991813423057,144.28284392640737,144.9291076640812,8098900,TLT,yfinance,0
2020-05-27,144.32713317871094,145.1061835551483,143.93760799049224,144.11466121014763,8047400,TLT,yfinance,0
2020-05-28,143.79592895507812,143.91988104119054,143.11427353121096,143.37986005748127,10272600,TLT,yfinance,0
2020-05-29,144.82293701171875,145.2655769660366,143.72519857032214,144.04389987776295,14632700,TLT,yfinance,0
2020-06-01,143.84786987304688,143.989699957712,143.30715451021484,143.68832117204462,13341400,TLT,yfinance,0
2020-06-02,143.32484436035156,143.67940594173004,142.93481850544083,143.30711222358545,11517100,TLT,yfinance,0
2020-06-03,141.41905212402344,142.11932957353014,140.8872097013392,141.98635882361512,12255700,TLT,yfinance,0
2020-06-04,139.37144470214844,140.94926705271672,139.33599394708784,140.8694927095853,14038600,TLT,yfinance,0
2020-06-05,138.3785858154297,138.42290937933748,135.76365785270107,137.04896005211148,17778500,TLT,yfinance,0
2020-06-08,138.91055297851562,139.03465094162928,137.43909604040823,137.45682818532836,10346700,TLT,yfinance,0
2020-06-09,140.4883575439453,141.50773257141114,140.3199360031709,140.9847493321256,9095300,TLT,yfinance,0
2020-06-10,142.57138061523438,142.62456349857817,140.98469931763083,141.1531207986575,13135500,TLT,yfinance,0
2020-06-11,145.26608276367188,145.57632072743647,144.15806105239332,144.7076354929777,17086400,TLT,yfinance,0
2020-06-12,143.8655548095703,145.0710830823405,143.6439504471174,143.96306127007588,9716100,TLT,yfinance,0
2020-06-15,143.9453582763672,145.56750416101312,143.72375386904932,145.27498472027438,7759800,TLT,yfinance,0
2020-06-16,141.73817443847656,142.91711151620754,140.67447598151665,141.30383845371128,13698900,TLT,yfinance,0
2020-06-17,142.3231964111328,142.509350043668,141.24176594279598,142.06614127879746,7113900,TLT,yfinance,0
2020-06-18,143.83009338378906,144.02510630865973,143.25392744027116,143.6350804589184,7691400,TLT,yfinance,0
2020-06-19,143.9453582763672,144.04286475661343,142.63346397223012,142.71323831270624,8565500,TLT,yfinance,0
2020-06-22,143.96307373046875,144.8583505630307,143.66169501760527,144.65447831911226,9319700,TLT,yfinance,0
2020-06-23,142.97915649414062,143.65282897691617,142.8195942984793,143.13870516414323,9088600,TLT,yfinance,0
2020-06-24,144.5126495361328,144.56583242408598,143.17416392856512,143.18302323467125,11436500,TLT,yfinance,0
2020-06-25,144.9293212890625,145.6827818864575,144.84067409207606,145.55868392607442,10968000,TLT,yfinance,0
2020-06-26,146.48040771484375,146.5424633965054,145.531935042472,145.59399072413365,12119300,TLT,yfinance,0
2020-06-29,146.0196075439453,146.4982807537127,145.70936941417887,146.12598688259524,7274400,TLT,yfinance,0
2020-06-30,145.31039428710938,146.51592246224783,144.91150917212988,146.46273958367135,14841700,TLT,yfinance,0
2020-07-01,145.02822875976562,145.15247220448265,143.90115452028405,144.48687942031572,13181000,TLT,yfinance,0
2020-07-02,145.17909240722656,145.3122190867479,143.98103354065225,144.38925619153724,7599800,TLT,yfinance,0
2020-07-06,144.58445739746094,144.67320849232803,143.54613458679185,144.0608611456862,7972700,TLT,yfinance,0
2020-07-07,146.6167755126953,146.7321357133485,144.83297829334546,145.02821991478194,12791900,TLT,yfinance,0
2020-07-08,146.03109741210938,146.3594522708025,145.39212709033876,145.82698603034257,7253900,TLT,yfinance,0
2020-07-09,148.35617065429688,148.60465750683832,146.0754134274304,146.1286586756153,13373100,TLT,yfinance,0
2020-07-10,147.61068725585938,149.27911032891507,147.45982122884072,149.0483629004618,8478000,TLT,yfinance,0
2020-07-13,148.09877014160156,148.16976829861022,146.63445854363644,146.87407563085142,8054000,TLT,yfinance,0
2020-07-14,148.31178283691406,149.21699260576233,148.18753942091658,149.03062071100774,11344600,TLT,yfinance,0
2020-07-15,147.61959838867188,148.16094771594987,147.1670001805619,147.2468680629014,7840300,TLT,yfinance,0
2020-07-16,148.32066345214844,148.88863527832163,148.24078204636928,148.56026704493647,9107400,TLT,yfinance,0
2020-07-17,148.01002502441406,148.56024383651138,147.73491561836542,148.44488367554817,8549900,TLT,yfinance,0
2020-07-20,148.3739471435547,148.75554717715025,148.0278394338787,148.6579263594714,6907200,TLT,yfinance,0
2020-07-21,148.46267700195312,148.84429055721938,148.27631861340856,148.47156023861095,8454400,TLT,yfinance,0
2020-07-22,148.90640258789062,149.50101068850225,148.81766501368637,149.3235084570557,6592100,TLT,yfinance,0
2020-07-23,150.64584350585938,150.76121726274403,149.5187691913915,149.90925248405884,10471800,TLT,yfinance,0
2020-07-24,150.636962890625,150.79669865794438,149.86486605735539,149.9891095013326,7520700,TLT,yfinance,0
2020-07-27,150.07786560058594,151.13394168018596,149.97137508550702,151.08956611839633,6146400,TLT,yfinance,0
2020-07-28,151.11610412597656,151.16934935370003,150.36176062252687,150.4593813871908,8520700,TLT,yfinance,0
2020-07-29,150.85887145996094,151.21384896372325,149.96253091944692,150.91211673137292,6733700,TLT,yfinance,0
2020-07-30,151.85276794433594,151.98588107784457,151.53328288239604,151.79952269093246,9376100,TLT,yfinance,0
2020-07-31,151.7552032470703,152.16343957664887,150.81450064504813,151.00085910086995,8886000,TLT,yfinance,0
2020-08-03,150.9911346435547,151.02668001396756,150.12046286065362,150.36034666288694,9066200,TLT,yfinance,0
2020-08-04,152.43035888671875,152.43923844724137,151.6751759882886,151.77290538036095,9878900,TLT,yfinance,0
2020-08-05,151.0977020263672,151.53303098056827,150.76008891365467,151.08880890871782,6954100,TLT,yfinance,0
2020-08-06,151.94175720214844,153.03453996161838,151.58637132663202,152.26159771182074,9481800,TLT,yfinance,0
2020-08-07,150.92897033691406,152.36824622554263,150.6624342502747,152.17278733244635,8176900,TLT,yfinance,0
2020-08-10,150.25367736816406,151.25762364293132,150.2092660038433,151.23097140170586,6408500,TLT,yfinance,0
2020-08-11,148.4678192138672,148.80543213969887,147.37503731785188,148.52112366393024,19234200,TLT,yfinance,0
2020-08-12,147.11752319335938,147.54398631900676,146.5844646211812,147.2152526317468,11744800,TLT,yfinance,0
2020-08-13,145.544921875,147.1085786418496,144.96742506452145,146.86869493421753,12744700,TLT,yfinance,0
2020-08-14,144.97628784179688,145.83807962076185,144.95852872223665,145.53601190928006,6398100,TLT,yfinance,0
2020-08-17,145.34059143066406,146.11354714571937,145.1984370972535,145.67820458336828,6901500,TLT,yfinance,0
2020-08-18,146.3800506591797,146.47778005619745,145.7847947161012,146.02467842815963,8140600,TLT,yfinance,0
2020-08-19,145.46495056152344,147.1352298290367,145.08292610078612,146.92199836193458,12497700,TLT,yfinance,0
2020-08-20,146.7798614501953,147.17076548191213,146.5310846204386,146.93977488727288,10319900,TLT,yfinance,0
2020-08-21,147.65940856933594,147.77491064189732,146.60215790796056,147.277384108681,6836000,TLT,yfinance,0
2020-08-24,147.41952514648438,148.34351461558683,147.3573411080036,147.76603136483376,6490600,TLT,yfinance,0
2020-08-25,146.2911834716797,146.673207861484,145.5537733693587,146.015768017341,10518300,TLT,yfinance,0
2020-08-26,145.7315216064453,145.9980576153742,145.06518836241537,145.74929428879645,8276600,TLT,yfinance,0
2020-08-27,143.25274658203125,146.43337842025718,143.18166941979024,146.38006038113954,19860100,TLT,yfinance,0
2020-08-28,143.1460723876953,143.97233223847488,142.719623124771,143.7235690387209,8415400,TLT,yfinance,0
2020-08-31,144.0967559814453,145.03850459259533,143.53703184001097,143.57257719698734,11388100,TLT,yfinance,0
2020-09-01,145.74496459960938,145.93175467018332,143.3612366605412,143.87711818147312,10587000,TLT,yfinance,0
