Date,SPY,SPY,SPY,SPY,SPY,symbol,SSO,SSO,SSO,SSO,SSO,UPRO,UPRO,UPRO,UPRO,UPRO,GLD,GLD,GLD,GLD,GLD,TLT,TLT,TLT,TLT,TLT,^SPX,^SPX,^SPX,^SPX,^SPX,^VIX,^VIX,^VIX,^VIX,^VIX
,Open,High,Low,Close,Volume,,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
2020-01-02,299.961822308594,301.21344584893905,299.02541765431675,301.19488525390625,59151200.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-03,297.7553094565026,300.0545884148705,297.6996842496835,298.9142150878906,77709700.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06,297.1340706068842,300.13797270746016,297.01353991573654,300.0545349121094,55653900.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-07,299.4796916322469,299.96181439293747,298.75653578480035,299.2108459472656,40496400.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08,299.40563575646513,302.0386663586324,299.15532228747844,300.80560302734375,68296000.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-09,302.3908414734329,302.91930907363286,301.79746838683934,302.8451232910156,48473300.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10,303.43856630929315,303.5961616198992,301.5008796222455,301.97369384765625,53029300.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13,302.6041034443219,304.0596670421041,302.16835390657394,304.0504150390625,47086800.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-14,303.6054463659038,304.67163383027827,303.0213534323649,303.5869140625,62832800.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-15,303.4942290222084,305.0425111860947,303.4107912074118,304.27301025390625,72056600.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-16,305.6729536288701,306.8040466308594,305.44117250791817,306.8040466308594,54050300.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-17,307.527191055715,307.97219268334277,306.7391296153337,307.75897216796875,95846000.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-21,306.7854974041848,307.9722156557004,306.71133989191287,307.1563415527344,77742400.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-22,308.0278573801114,308.6861361946991,307.0358555956079,307.1934509277344,48914900.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-23,306.5351531042118,307.9629326406357,305.4040601741914,307.54571533203125,51963000.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-24,308.213258690702,308.2966964971266,303.50345057505217,304.8106994628906,87578400.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-27,299.4889635789932,301.4266499842314,299.14593211258295,299.9247131347656,84062500.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-28,301.37112564800043,303.9578112508608,300.01753162979446,303.0677795410156,63834000.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-29,304.4491002136264,304.68088130237015,302.6133838050838,302.8173522949219,53888900.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-30,300.72211054984706,304.0134197342434,299.9618899091055,303.8001708984375,75491800.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-31,303.1696569743899,303.32728056022256,297.35659759057313,298.2837219238281,113845600.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-03,299.78566666672083,302.3908838478988,299.66513597326724,300.4995422363281,69083000.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-04,304.16174563025317,305.96036944813216,303.8372463921337,305.07958984375,62573200.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-05,308.0555696584036,308.8158183469359,306.5721934677684,308.6025695800781,65951100.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-06,309.5761467403061,309.8357404698621,308.5470238274841,309.64105224609375,50359700.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-07,308.565565805044,309.65028556560486,307.43447284589274,307.9907531738281,64139400.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10,307.0914461231243,310.35491404780646,307.0543532223912,310.2900085449219,42070000.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-11,311.6621345536354,312.45944793843125,310.2899802874024,310.8277282714844,54864500.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-12,312.2833244446266,313.0435733045393,311.9124803133696,312.8303527832031,43992700.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-13,311.3839909037277,313.47930112523284,311.10586489803745,312.4965515136719,54501900.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-14,312.9137850943429,313.11775360699056,311.6992543169933,312.9972229003906,64582200.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-18,311.986705286286,313.0621732074738,310.78142634138374,312.190673828125,57226200.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-19,313.17338143512364,314.3693516254217,312.88597511402,313.68328857421875,48814700.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-20,313.12703081262896,313.9614655274482,309.3629074710407,312.3946228027344,74163400.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-21,311.0224589460985,311.3376778826908,308.34305554467204,309.177490234375,113788200.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-24,299.5909926147371,309.2516130317988,297.82943361740735,298.9234619140625,161088400.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-25,300.3326907572426,300.95384828225366,288.9754164655574,289.8654479980469,218913200.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-26,291.28397279381636,294.9275653405686,288.0575975954808,288.7992858886719,194773800.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-27,283.1994185799881,288.8548832240512,275.82879638671875,275.82879638671875,284353500.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-28,267.6608627028327,276.18113938347227,264.73114579745976,274.669921875,384975800.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-02,276.4777622675633,286.62978587022843,273.00104573152623,286.56488037109375,238703600.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-03,286.9450141305417,290.9687308042171,275.88442635371035,278.3598327636719,300139100.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-04,283.81137008875044,290.28270980148613,281.22468460487516,290.0601806640625,176613400.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-05,282.7544628554482,285.9901185658013,278.14665258943756,280.4180908203125,186366800.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-06,271.7865660114753,277.00628194388554,269.07937807189853,275.782470703125,228667200.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-09,255.23730176477125,263.4794501560849,253.52214448971725,254.24530029296875,309417300.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-10,263.8967158436713,267.49393492689694,253.56853593613423,267.4012451171875,276444100.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-11,260.2437916698352,261.3934167008071,251.13942462621947,254.3657989501953,255316300.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-12,237.34381868984252,247.2269670352048,229.63013779196152,230.02880859375,392220700.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-13,243.91719537456973,251.6957839590255,230.40899798699195,249.6931915283203,329566100.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-16,223.6038822393048,238.17828064921406,220.06227397206484,222.37081909179688,297240000.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-17,227.1825800592429,237.50149436368383,219.79341084820192,234.3770751953125,262070500.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-18,219.0331106185913,230.2698523379552,211.40288177380572,222.50982666015625,327597100.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-19,221.81450963937905,229.35203543435006,215.29682632905443,222.98268127441406,289322000.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-20,226.17769504257595,227.98689507054252,213.093652650611,213.37342834472656,347158800.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-23,212.8045663726438,214.19409581010046,203.54407726275934,207.91786193847656,326025200.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-24,218.6144892073509,227.64183331906816,218.0362965748379,226.75587463378906,235494500.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-25,228.3599223786975,239.06590706452997,223.5851369380366,230.1504669189453,299430300.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-26,232.6963864785221,245.08098139998648,232.2580745843836,243.58888244628906,257632800.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-27,236.19358483421166,243.2252033197618,234.1232644732971,236.33346557617188,224341200.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-30,238.45968982979653,244.73592257480382,236.43600153697787,244.00851440429688,171369500.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31,242.99207332581065,245.57529937673385,238.94469568437773,240.3715362548828,194881100.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-01,231.2602508618741,240.28759621981686,227.4553381139793,229.5536346435547,189554600.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-02,228.65835693606002,235.64334345021692,228.09880553341145,234.8506622314453,177660400.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-03,233.85281401330948,236.2402211530827,228.68634787853023,231.4561004638672,135561200.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-06,240.45547594101922,248.99787848320506,231.43746459643546,247.0021514892578,188061200.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-07,255.72168472600666,256.4864039593364,247.03009709291382,247.25390625,201427200.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-08,249.89310405019953,257.39102447097054,247.36583058306135,255.55384826660156,153774500.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-09,258.8644364379023,262.24038550183235,256.89671471678946,259.4426574707031,189999200.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-13,258.4542283977677,258.79927710047826,253.1105555612745,257.0740051269531,114839100.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-14,262.0352555449032,265.6909380967998,256.93406289185134,264.6557922363281,134143400.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-15,258.8551263989519,264.7956309481132,256.88737624548446,259.0323181152344,121775000.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-16,260.3285998406004,261.1492713218988,257.1671818160106,260.281982421875,131798300.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-17,266.1385741475947,267.9291043366545,263.35948710128525,267.3136291503906,146684800.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,263.55540470119513,267.4535957117348,262.38037778124743,262.60418701171875,100109300.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-21,258.07179278102495,259.2934651875705,253.67933888638223,254.63058471679688,126385700.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-22,259.58255038121786,262.05387123288057,258.2396385863591,260.281982421875,92951600.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-23,261.57824128021423,264.79563996441124,259.9555680968602,260.2633056640625,104709700.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-24,261.8021212278933,264.57187362058414,259.7224661011365,263.8910827636719,85063200.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-27,265.8961186708733,268.833727976625,265.42983057599315,267.69598388671875,77896600.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-28,271.39833481375825,271.75271834860047,266.1572607499609,266.46502685546875,105270000.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-29,271.873982903908,274.9981193767541,270.8295019427112,273.4407043457031,118745600.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-30,272.04179538488586,273.54325786635394,269.13216219392785,270.8947448730469,122901700.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-01,266.0733179026497,271.0626063501023,262.5388460753186,263.7232360839844,125180000.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-04,261.8114463607373,264.7583907151607,260.3100122645108,264.4506530761719,80873200.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-05,267.31365260282996,269.7476627964931,264.5811827381862,266.89398193359375,79569900.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-06,268.619280429729,269.0109465308684,264.6464963583546,265.0848083496094,73632600.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,268.34876493868796,270.24189322800635,267.7705723271666,268.2834777832031,75250400.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,271.4636116112568,273.1982181997466,270.31653260177217,272.72259521484375,76452400.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-11,270.7641962542748,274.17742888621797,270.3352191302512,272.778564453125,79514200.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-12,273.9814887616216,274.4011308515703,267.20164357776684,267.341552734375,95870800.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-13,266.77277725136986,267.82659303640895,260.15147975118873,262.6134948730469,144721100.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-14,260.1421274300295,265.8867714472554,254.58395310614455,265.7562255859375,121977900.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-15,263.33152902720104,267.0245226980321,262.37097670882946,266.9779052734375,111146300.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-18,273.2914503355905,276.74199373924125,272.9650714260289,275.1099853515625,119703800.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-19,274.5037455925886,276.23832325579303,272.26556893105106,272.2842102050781,95189300.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-20,275.87467472394167,277.7864443864766,275.64153069387817,276.9098205566406,85861700.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-21,276.77927065384836,277.59994218127207,273.8882790313198,274.998046875,78293900.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-22,274.70904879288975,275.69757754260587,273.4500649067496,275.5203857421875,63958200.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-26,281.57273442332837,281.81521335042993,275.5389650740478,278.9148864746094,88951400.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-27,281.74991401022817,283.10216086991176,276.8538890120153,283.0648498535156,104817400.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-28,284.10929298289966,286.15163684544433,281.8617812473152,282.5425720214844,90405200.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-29,282.06705929924027,284.3985003763086,279.27866487825827,283.8016662597656,119090800.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-01,283.14880405329114,285.56417319027133,282.6265636161046,284.94866943359375,55758300.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-02,285.88120407905984,287.35469031653145,284.52898575324014,287.30804443359375,74267200.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,289.32242226540586,292.10150950135704,289.04266079801346,291.1316223144531,92567600.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-04,290.13376879109785,291.8963514751666,288.24064023782057,290.3669128417969,75794400.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-05,295.8411463655128,299.60873357198415,295.7758592037261,297.8088684082031,150524700.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-08,298.6295128949362,301.6044328611448,298.07929642400245,301.4085998535156,73641200.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-09,298.70405970021477,301.48314622376097,297.82743604714847,299.1610412597656,77479200.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-10,299.74863756868734,300.65323756930644,296.76438251552014,297.4917907714844,95000800.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-11,290.4601307140725,291.10361047013225,279.7821519385161,280.3416748046875,209243600.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-12,287.45728617117777,288.2406467841215,278.4672661712322,283.6990051269531,194678900.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,277.9263419251905,287.4945826049996,276.73264555745334,286.3475036621094,135782700.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-16,294.2091803061046,294.35839592876164,286.92576170622976,291.85906982421875,137627500.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,292.89424077857865,293.1926720202918,289.90065041134204,290.646728515625,83398900.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-18,289.10789564303127,291.2434741975904,288.64160764177996,290.758544921875,80828700.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,294.27673192909697,294.4734267010111,287.1204838896902,289.0968933105469,135549600.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-22,288.4880953625206,291.3543341867788,287.3266211837307,290.9515686035156,74649400.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-23,293.63986792277876,294.58592407582245,291.8789045661162,292.2910461425781,68471200.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-24,290.22096314675923,290.8485514007504,282.97106821028643,284.8350524902344,132813500.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-25,284.25434804093703,288.1603171431697,282.2030160684655,287.888671875,89468000.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-26,286.7740034900297,286.9894502192139,280.4607883088312,281.0508728027344,127961000.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-29,282.32480771166775,285.32216746807615,280.00183031764993,285.1816711425781,79773300.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,284.74136838555614,290.5581722639838,284.5821487796647,288.83465576171875,113394800.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-01,289.96808116405305,292.1411859745126,289.49974108862006,290.85791015625,72396500.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-02,294.34236343967393,295.7099370504832,291.7852449051529,292.45965576171875,69344200.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-06,296.33752108837274,297.5645699082259,295.5788123855693,296.9744567871094,61713800.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-07,295.410162321055,297.41464278802863,293.5274262504825,293.9114685058594,82910000.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-08,294.6889207225762,296.27191242234693,292.89988683688415,296.1595153808594,54638600.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-09,296.77767439936406,297.02122033565746,291.007722429087,294.47344970703125,83354200.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-10,294.4078848731904,297.75183929229576,292.9560423252227,297.4801940917969,57550400.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-13,299.85949671146165,302.2761195311973,294.23941439231953,294.9044494628906,102997500.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-14,293.4618473075831,299.5128209928934,292.244174680497,298.72601318359375,93657000.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-15,301.9950586306774,302.5851717145195,299.0538691604839,301.47052001953125,87196500.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-16,299.5408896287822,300.93653360894797,298.8852022287936,300.4775695800781,54622500.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-17,301.498535546669,302.1448469746913,299.4940268081184,301.3486633300781,62774900.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-20,301.07706900290543,304.54279670707643,300.3183604305946,303.7840881347656,56308800.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-21,305.7792416035271,306.2288297739383,303.4281653166513,304.430419921875,57292200.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-22,304.06502366768643,306.4816738102729,303.9526266536502,306.1631774902344,57792900.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-23,305.7978874249834,306.509773294685,301.12386388151054,302.5101318359375,75738000.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-24,300.62752515881544,301.601651996917,299.03515736600815,300.56195068359375,73766600.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-27,301.26437494629687,302.9316641031199,300.45881533019406,302.7536926269531,48293000.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-28,302.01375460454585,303.1471580949692,300.5338126396104,300.83355712890625,57495000.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-29,301.72337656606777,305.1048064493569,301.68590135978343,304.5334167480469,48454200.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-30,301.51731023005146,303.86838636404417,299.4004326998644,303.4468688964844,61861700.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-31,305.26402002756305,305.9478067490246,300.983385374377,305.8447570800781,84986800.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-03,307.53082852944306,308.74850126985285,306.978190680475,307.9710693359375,53077900.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-04,307.0999367904349,309.16064453125,307.0999367904349,309.16064453125,41917900.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-05,310.4813501543965,311.34310841351856,310.20970492480694,311.080810546875,42697700.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-06,310.4906718493214,313.28195973146825,310.1628281585101,313.1601867675781,43679400.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-07,312.1766846569839,313.6753782559275,311.25872803864536,313.385009765625,57308300.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-10,313.8440003585193,314.5090351585721,311.8769666299125,314.32171630859375,44282100.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-11,315.5207449797239,316.1670566329985,310.98721604233356,311.7271728515625,69601100.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-12,314.199973549069,316.86014159029884,314.17187428960983,316.0733337402344,53774400.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-13,315.29591285226047,316.8320821228486,314.5653034293546,315.5019836425781,41816100.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-14,315.10852595958863,316.05458191805104,314.3685407469734,315.51129150390625,47260400.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-17,316.5416795822391,316.9163459102888,315.5207016895902,316.5135803222656,35481000.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-18,316.91636649211824,317.6282525712913,315.29589950118344,317.1973876953125,38733900.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-19,317.5813840471287,318.10592262882545,315.3052582102795,315.87664794921875,68054200.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-20,314.1249892602219,317.34717072838095,313.9938689252878,316.860107421875,42207800.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-21,316.5229123729877,318.208924907987,316.1763167677714,317.984130859375,55106600.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-24,320.45696816852507,321.2812511708179,317.95604848928394,321.2063293457031,48588700.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-25,321.77765402161134,322.4145895112113,320.59742816690334,322.3302917480469,38463400.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-26,322.92988155416924,325.83356736583914,322.3772436550059,325.56195068359375,50790200.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-27,326.44239733949644,327.744367840277,324.58776041365843,326.2737731933594,58034100.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-28,327.3134557864188,328.51240502213,326.1051306036052,328.3812561035156,48588900.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-31,328.1659279147345,329.0557569919153,326.9576024008564,327.1917724609375,66099200.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-01,328.03466721459796,330.37636701770504,327.1260865475843,330.2733459472656,54908700.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-02,332.2122760568819,336.03391750988857,331.0507735312446,335.0504150390625,69540000.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-03,333.336347802371,333.81406380807414,320.8972370241413,323.51995849609375,148011100.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-04,324.21311923374094,325.80545840804757,313.66609113095734,320.8785400390625,139156300.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-08,315.3894942887853,320.94402805237246,311.8020226995412,312.1111145019531,114465300.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-09,316.176353290978,320.77545596812945,315.2958717185991,318.2745361328125,91462300.0,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
