timestamp,ticker,open,close,high,low,volume
2002-07-30,TLT,38.38733384517289,38.27933120727539,,,
2002-07-31,TLT,38.48123074842644,38.75358200073242,,,
2002-08-01,TLT,38.758298667716154,38.974300384521484,,,
2002-08-02,TLT,39.04943517450744,39.373435974121094,,,
2002-08-05,TLT,39.46268789722451,39.547210693359375,,,
2002-08-06,TLT,39.38282186453527,39.20907974243164,,,
2002-08-07,TLT,39.25602607698009,39.302982330322266,,,
2002-08-08,TLT,39.24663625932466,39.302982330322266,,,
2002-08-09,TLT,39.44388866872185,39.85710906982422,,,
2002-08-12,TLT,40.05428582485295,40.10124206542969,,,
2002-08-13,TLT,40.27969983118344,40.59431076049805,,,
2002-08-14,TLT,41.06859057089166,40.74928283691406,,,
2002-08-15,TLT,40.56144044417746,40.39239501953125,,,
2002-08-16,TLT,40.589620961095285,39.941612243652344,,,
2002-08-19,TLT,39.936938352711444,40.063720703125,,,
2002-08-20,TLT,40.204593699,40.50981140136719,,,
2002-08-21,TLT,40.23275754401879,40.293800354003906,,,
2002-08-22,TLT,40.171704060804544,39.941612243652344,,,
2002-08-23,TLT,40.00735467096817,40.336055755615234,,,
2002-08-26,TLT,40.24215551776946,40.37363815307617,,,
2002-08-27,TLT,40.101284363886165,40.12006759643555,,,
2002-08-28,TLT,40.40179792301683,40.32197189331055,,,
2002-08-29,TLT,40.73988169686257,40.645965576171875,,,
2002-08-30,TLT,40.73519683495784,40.89015579223633,,,
2002-09-03,TLT,41.06607269853707,41.518798828125,,,
2002-09-04,TLT,41.51407436063971,41.50935745239258,,,
2002-09-05,TLT,41.76875947342954,41.735748291015625,,,
2002-09-06,TLT,41.48580475582289,41.24529266357422,,,
2002-09-09,TLT,41.264137050236585,41.18396759033203,,,
2002-09-10,TLT,41.10846189696254,41.38198471069336,,,
2002-09-11,TLT,41.02833473542066,41.165096282958984,,,
2002-09-12,TLT,41.25467412882765,41.48575210571289,,,
2002-09-13,TLT,41.655541847999686,41.86775588989258,,,
2002-09-16,TLT,42.06580421175601,41.9384765625,,,
2002-09-17,TLT,41.801757130808575,42.0186882019043,,,
2002-09-18,TLT,42.046966906859275,42.02810287475586,,,
2002-09-19,TLT,42.301608973601795,42.31104278564453,,,
2002-09-20,TLT,42.18370785398818,42.112972259521484,,,
2002-09-23,TLT,42.44309517343832,42.49025344848633,,,
2002-09-24,TLT,42.58461757874824,42.76382064819336,,,
2002-09-25,TLT,42.4902584822286,42.245033264160156,,,
2002-09-26,TLT,41.995091251243714,42.145999908447266,,,
2002-09-27,TLT,42.22143657592101,42.46194839477539,,,
2002-09-30,TLT,42.75433968589245,42.6317253112793,,,
2002-10-01,TLT,42.2071003694619,42.10295486450195,,,
2002-10-02,TLT,42.2449878197133,42.344398498535156,,,
2002-10-03,TLT,42.273371250538666,42.240234375,,,
2002-10-04,TLT,41.84732112237212,42.372779846191406,,,
2002-10-07,TLT,42.557417364007804,42.44380569458008,,,
2002-10-08,TLT,42.36805186235821,42.4579963684082,,,
2002-10-09,TLT,42.746763179307166,42.67575454711914,,,
2002-10-10,TLT,42.685218992234475,42.33964920043945,,,
2002-10-11,TLT,42.178694814318916,41.83785629272461,,,
2002-10-14,TLT,41.89467558171864,41.776329040527344,,,
2002-10-15,TLT,41.18460716589257,40.786964416503906,,,
2002-10-16,TLT,40.99523283539505,40.805877685546875,,,
2002-10-17,TLT,40.30409538860171,40.30883026123047,,,
2002-10-18,TLT,40.24728347702093,40.41297149658203,,,
2002-10-21,TLT,40.47452714946276,40.020076751708984,,,
2002-10-22,TLT,40.166827741645584,39.90646743774414,,,
2002-10-23,TLT,40.119487111181805,39.9206657409668,,,
2002-10-24,TLT,39.84020486364465,40.2709846496582,,,
2002-10-25,TLT,40.40348927675625,40.41769027709961,,,
2002-10-28,TLT,40.50294134220815,40.36092758178711,,,
2002-10-29,TLT,40.626011521431685,40.886375427246094,,,
2002-10-30,TLT,40.88637030072749,40.87216567993164,,,
2002-10-31,TLT,40.73488283190255,41.056785583496094,,,
2002-11-01,TLT,41.0372633354046,40.88509750366211,,,
2002-11-04,TLT,40.64736966279493,40.704429626464844,,,
2002-11-05,TLT,40.70441125135784,40.547489166259766,,,
2002-11-06,TLT,40.442866726363484,40.70915603637695,,,
2002-11-07,TLT,41.39395100368075,41.71730422973633,,,
2002-11-08,TLT,42.03588755381999,42.054908752441406,,,
2002-11-11,TLT,42.10718721354384,42.28312683105469,,,
2002-11-12,TLT,42.39250563968725,42.04062271118164,,,
2002-11-13,TLT,42.05964525533117,42.13097381591797,,,
2002-11-14,TLT,41.679261941502354,41.25605010986328,,,
2002-11-15,TLT,41.15140539565685,41.42245101928711,,,
2002-11-18,TLT,41.37964807150919,41.6078987121582,,,
2002-11-19,TLT,41.82187549239665,41.76005935668945,,,
2002-11-20,TLT,41.940746894531785,41.351104736328125,,,
2002-11-21,TLT,41.132375062688695,40.95167922973633,,,
2002-11-22,TLT,41.05154378715322,40.91364288330078,,,
2002-11-25,TLT,40.89459175586506,40.837528228759766,,,
