timestamp,ticker,open,close,high,low,volume
2004-11-18,GLD,44.43000030517578,44.380001068115234,,,
2004-11-19,GLD,44.4900016784668,44.779998779296875,,,
2004-11-22,GLD,44.75,44.95000076293945,,,
2004-11-23,GLD,44.880001068115234,44.75,,,
2004-11-24,GLD,44.93000030517578,45.04999923706055,,,
2004-11-26,GLD,45.25,45.290000915527344,,,
2004-11-29,GLD,45.099998474121094,45.400001525878906,,,
2004-11-30,GLD,45.369998931884766,45.119998931884766,,,
2004-12-01,GLD,45.279998779296875,45.380001068115234,,,
2004-12-02,GLD,45.54999923706055,44.95000076293945,,,
2004-12-03,GLD,45.040000915527344,45.599998474121094,,,
2004-12-06,GLD,45.38999938964844,45.16999816894531,,,
2004-12-07,GLD,45.29999923706055,45.11000061035156,,,
2004-12-08,GLD,43.79999923706055,44.0099983215332,,,
2004-12-09,GLD,43.75,43.779998779296875,,,
2004-12-10,GLD,43.369998931884766,43.439998626708984,,,
2004-12-13,GLD,43.61000061035156,43.90999984741211,,,
2004-12-14,GLD,43.7599983215332,43.54999923706055,,,
2004-12-15,GLD,44.099998474121094,43.9900016784668,,,
2004-12-16,GLD,43.9900016784668,43.68000030517578,,,
2004-12-17,GLD,43.93000030517578,44.189998626708984,,,
2004-12-20,GLD,44.33000183105469,44.34000015258789,,,
2004-12-21,GLD,44.130001068115234,44.220001220703125,,,
2004-12-22,GLD,44.20000076293945,44.02000045776367,,,
2004-12-23,GLD,44.16999816894531,44.27000045776367,,,
2004-12-27,GLD,44.290000915527344,44.47999954223633,,,
2004-12-28,GLD,44.41999816894531,44.369998931884766,,,
2004-12-29,GLD,43.91999816894531,43.65999984741211,,,
2004-12-30,GLD,43.5,43.83000183105469,,,
2004-12-31,GLD,43.849998474121094,43.79999923706055,,,
2005-01-03,GLD,42.97999954223633,43.02000045776367,,,
2005-01-04,GLD,42.79999923706055,42.7400016784668,,,
2005-01-05,GLD,42.75,42.66999816894531,,,
2005-01-06,GLD,42.47999954223633,42.150001525878906,,,
2005-01-07,GLD,42.09000015258789,41.84000015258789,,,
2005-01-10,GLD,41.9900016784668,41.95000076293945,,,
2005-01-11,GLD,42.209999084472656,42.209999084472656,,,
2005-01-12,GLD,42.52000045776367,42.599998474121094,,,
2005-01-13,GLD,42.38999938964844,42.599998474121094,,,
2005-01-14,GLD,42.189998626708984,42.31999969482422,,,
2005-01-18,GLD,42.220001220703125,42.31999969482422,,,
2005-01-19,GLD,42.650001525878906,42.2599983215332,,,
2005-01-20,GLD,42.119998931884766,42.25,,,
2005-01-21,GLD,42.31999969482422,42.7400016784668,,,
2005-01-24,GLD,42.7400016784668,42.77000045776367,,,
2005-01-25,GLD,42.529998779296875,42.2400016784668,,,
2005-01-26,GLD,42.59000015258789,42.689998626708984,,,
2005-01-27,GLD,42.47999954223633,42.619998931884766,,,
2005-01-28,GLD,42.709999084472656,42.689998626708984,,,
2005-01-31,GLD,42.209999084472656,42.220001220703125,,,
2005-02-01,GLD,42.09000015258789,42.099998474121094,,,
2005-02-02,GLD,42.220001220703125,42.15999984741211,,,
2005-02-03,GLD,41.560001373291016,41.68000030517578,,,
2005-02-04,GLD,41.59000015258789,41.470001220703125,,,
2005-02-07,GLD,41.54999923706055,41.27000045776367,,,
2005-02-08,GLD,41.189998626708984,41.2599983215332,,,
2005-02-09,GLD,41.029998779296875,41.310001373291016,,,
2005-02-10,GLD,41.529998779296875,41.75,,,
2005-02-11,GLD,41.88999938964844,42.08000183105469,,,
2005-02-14,GLD,42.41999816894531,42.54999923706055,,,
2005-02-15,GLD,42.400001525878906,42.58000183105469,,,
2005-02-16,GLD,42.31999969482422,42.52000045776367,,,
2005-02-17,GLD,42.52000045776367,42.72999954223633,,,
