timestamp,ticker,open,close,high,low,volume
1993-01-29,SPY,24.54351159417273,24.52606773376465,,,
1993-02-01,SPY,24.543519048367518,24.70051383972168,,,
1993-02-02,SPY,24.683079810273572,24.75285530090332,,,
1993-02-03,SPY,24.787744564657597,25.014514923095703,,,
1993-02-04,SPY,25.101719649632773,25.119163513183594,,,
1993-02-05,SPY,25.101726531982422,25.101726531982422,,,
1993-02-08,SPY,25.101726531982422,25.101726531982422,,,
1993-02-09,SPY,25.01449782769942,24.927278518676758,,,
1993-02-10,SPY,24.92727810948317,24.96216583251953,,,
1993-02-11,SPY,24.997066383733205,25.084285736083984,,,
1993-02-12,SPY,25.0494032380626,24.89240837097168,,,
1993-02-16,SPY,24.822619410061648,24.264415740966797,,,
1993-02-17,SPY,24.264418811935318,24.24697494506836,,,
1993-02-18,SPY,24.526083784879244,24.229537963867188,,,
1993-02-19,SPY,24.229532141938616,24.31675148010254,,,
1993-02-22,SPY,24.3865268508224,24.40397071838379,,,
1993-02-23,SPY,24.473728215404506,24.38650894165039,,,
1993-02-24,SPY,24.403968122719373,24.70051383972168,,,
1993-02-25,SPY,24.683079810273572,24.75285530090332,,,
1993-02-26,SPY,24.80518076102722,24.787736892700195,,,
1993-03-01,SPY,24.874951326939616,24.71795654296875,,,
1993-03-02,SPY,24.73540832668087,25.084285736083984,,,
1993-03-03,SPY,25.119164591020493,25.188940048217773,,,
1993-03-04,SPY,25.223833288654976,25.049394607543945,,,
1993-03-05,SPY,25.08428127672419,24.979618072509766,,,
1993-03-08,SPY,25.03194681282252,25.537818908691406,,,
1993-03-09,SPY,25.485479761428255,25.450592041015625,,,
1993-03-10,SPY,25.450615225347057,25.502946853637695,,,
1993-03-11,SPY,25.520364814988543,25.43314552307129,,,
1993-03-12,SPY,25.223825117654464,25.171493530273438,,,
1993-03-15,SPY,25.154043494915143,25.293594360351562,,,
1993-03-16,SPY,25.293594360351562,25.293594360351562,,,
1993-03-17,SPY,25.258720922106097,25.136613845825195,,,
1993-03-18,SPY,25.241262785812907,25.293594360351562,,,
1993-03-19,SPY,25.395539148080523,25.255329132080078,,,
1993-03-22,SPY,25.009971915469333,25.115129470825195,,,
1993-03-23,SPY,25.185226067195035,25.167699813842773,,,
1993-03-24,SPY,25.13264730713826,25.167699813842773,,,
1993-03-25,SPY,25.18523130449869,25.325441360473633,,,
1993-03-26,SPY,25.30791213235344,25.18522834777832,,,
1993-03-29,SPY,25.202741618959422,25.290372848510742,,,
1993-03-30,SPY,25.325442098632056,25.36049461364746,,,
1993-03-31,SPY,25.43058204782784,25.34295082092285,,,
1993-04-01,SPY,25.37801289608047,25.255329132080078,,,
1993-04-02,SPY,25.0450201122411,24.72954750061035,,,
1993-04-05,SPY,24.922323617007066,24.852218627929688,,,
1993-04-06,SPY,24.904792011374298,24.782108306884766,,,
1993-04-07,SPY,24.81718364175228,24.869762420654297,,,
1993-04-08,SPY,24.97490005923899,24.83469009399414,,,
1993-04-12,SPY,25.080070818142502,25.18522834777832,,,
1993-04-13,SPY,25.167699400583903,25.237804412841797,,,
1993-04-14,SPY,25.255333739958488,25.202754974365234,,,
1993-04-15,SPY,25.185228719167483,25.202754974365234,,,
1993-04-16,SPY,25.220281229562985,25.202754974365234,,,
1993-04-19,SPY,25.202754652033974,25.097597122192383,,,
1993-04-20,SPY,25.062538173742464,24.97490692138672,,,
1993-04-21,SPY,25.027481470215186,24.95737648010254,,,
1993-04-22,SPY,24.85222365540766,24.641908645629883,,,
1993-04-23,SPY,24.58933719090053,24.536758422851562,,,
1993-04-26,SPY,24.55427864354836,24.343963623046875,,,
1993-04-27,SPY,24.30890913770409,24.606855392456055,,,
1993-04-28,SPY,24.571796036038887,24.554269790649414,,,
1993-04-29,SPY,24.606860325534715,24.659439086914062,,,
1993-04-30,SPY,24.747069191645018,24.694490432739258,,,
1993-05-03,SPY,24.72953489704428,24.852218627929688,,,
1993-05-04,SPY,24.904787835652613,24.93984031677246,,,
1993-05-05,SPY,24.939862778576085,25.009967803955078,,,
1993-05-06,SPY,24.97489814516864,24.922319412231445,,,
1993-05-07,SPY,24.93986745919032,24.869762420654297,,,
1993-05-10,SPY,24.904793167919046,24.922319412231445,,,
1993-05-11,SPY,24.922338790252432,25.027496337890625,,,
1993-05-12,SPY,24.922328545034013,24.992433547973633,,,
1993-05-13,SPY,24.887279215393715,24.694490432739258,,,
1993-05-14,SPY,24.694497693668712,24.676971435546875,,,
1993-05-17,SPY,24.747063061065568,24.764589309692383,,,
1993-05-18,SPY,24.78212282002479,24.7470703125,,,
1993-05-19,SPY,24.747067824078467,25.255329132080078,,,
1993-05-20,SPY,25.25533633248616,25.325441360473633,,,
1993-05-21,SPY,25.342964691822758,25.097597122192383,,,
1993-05-24,SPY,25.150176208771985,25.202754974365234,,,
1993-05-25,SPY,25.307907888080248,25.255329132080078,,,
1993-05-26,SPY,25.325429483666007,25.570796966552734,,,
1993-05-27,SPY,25.605851399029465,25.48316764831543,,,
1993-05-28,SPY,25.465652158693686,25.36049461364746,,,
1993-06-01,SPY,25.448110184875112,25.605846405029297,,,
1993-06-02,SPY,25.535744468997486,25.570796966552734,,,
1993-06-03,SPY,25.51822014851944,25.48316764831543,,,
1993-06-04,SPY,25.41305885551879,25.395532608032227,,,
1993-06-07,SPY,25.448119034067087,25.30790901184082,,,
1993-06-08,SPY,25.237802949341585,25.080066680908203,,,
1993-06-09,SPY,25.167699813842777,25.167699813842773,,,
1993-06-10,SPY,25.150175837899713,25.18522834777832,,,
1993-06-11,SPY,25.272846602600477,25.290372848510742,,,
1993-06-14,SPY,25.325434140080304,25.255329132080078,,,
1993-06-15,SPY,25.290386250353986,25.202754974365234,,,
1993-06-16,SPY,25.202750376079912,25.255329132080078,,,
1993-06-17,SPY,25.307898330160857,25.34295082092285,,,
1993-06-18,SPY,25.32842680979311,25.1342716217041,,,
1993-06-21,SPY,25.204871997686226,25.18722152709961,,,
1993-06-22,SPY,25.22252260202787,25.204872131347656,,,
1993-06-23,SPY,25.20486652926927,24.97541046142578,,,
1993-06-24,SPY,25.046016800852502,25.310773849487305,,,
1993-06-25,SPY,25.293123245239258,25.293123245239258,,,
1993-06-28,SPY,25.41667488050757,25.575529098510742,,,
1993-06-29,SPY,25.540227208818706,25.451974868774414,,,
1993-06-30,SPY,25.48727580479213,25.451974868774414,,,
1993-07-01,SPY,25.487284834096428,25.38138198852539,,,
1993-07-02,SPY,25.293109461644313,25.240158081054688,,,
1993-07-06,SPY,25.20486652926927,24.97541046142578,,,
1993-07-07,SPY,24.957754840810505,25.04600715637207,,,
1993-07-08,SPY,25.06365419181797,25.328411102294922,,,
1993-07-09,SPY,25.328426891271235,25.399028778076172,,,
1993-07-12,SPY,25.363731514263552,25.38138198852539,,,
1993-07-13,SPY,25.39901705259404,25.36371612548828,,,
1993-07-14,SPY,25.38137299673898,25.451974868774414,,,
1993-07-15,SPY,25.434319752504567,25.346067428588867,,,
1993-07-16,SPY,25.363723075589654,25.275470733642578,,,
1993-07-19,SPY,25.27546678032599,25.257816314697266,,,
1993-07-20,SPY,25.240158798802604,25.328411102294922,,,
1993-07-21,SPY,25.29312337957832,25.310773849487305,,,
1993-07-22,SPY,25.275475394859743,25.1342716217041,,,
1993-07-23,SPY,25.187214452182392,25.257816314697266,,,
1993-07-26,SPY,25.328426891271235,25.399028778076172,,,
1993-07-27,SPY,25.41668293704907,25.38138198852539,,,
1993-07-28,SPY,25.328411102294922,25.328411102294922,,,
1993-07-29,SPY,25.381369331026768,25.469621658325195,,,
1993-07-30,SPY,25.469614787882627,25.328411102294922,,,
1993-08-02,SPY,25.363727834673703,25.399028778076172,,,
1993-08-03,SPY,25.451972685919866,25.416671752929688,,,
1993-08-04,SPY,25.416671752929684,25.416671752929688,,,
1993-08-05,SPY,25.41666751614692,25.36371612548828,,,
1993-08-06,SPY,25.434329721478644,25.399028778076172,,,
1993-08-09,SPY,25.469616505715795,25.540218353271484,,,
1993-08-10,SPY,25.522560119628906,25.522560119628906,,,
1993-08-11,SPY,25.504909663114642,25.522560119628906,,,
1993-08-12,SPY,25.593178612845282,25.451974868774414,,,
1993-08-13,SPY,25.469617984961936,25.487268447875977,,,
1993-08-16,SPY,25.504927628624866,25.628480911254883,,,
1993-08-17,SPY,25.610834915014514,25.716737747192383,,,
1993-08-18,SPY,25.804981645707795,25.857933044433594,,,
1993-08-19,SPY,25.87558351067553,25.857933044433594,,,
1993-08-20,SPY,25.804968468326503,25.87557029724121,,,
1993-08-23,SPY,25.769678534340223,25.822629928588867,,,
1993-08-24,SPY,25.82263402313377,26.10504150390625,,,
1993-08-25,SPY,26.10502067385493,26.122671127319336,,,
1993-08-26,SPY,26.140344619750977,26.140344619750977,,,
1993-08-27,SPY,26.06971976692612,26.122671127319336,,,
1993-08-30,SPY,26.14033768988875,26.22859001159668,,,
1993-08-31,SPY,26.210930600262326,26.299182891845703,,,
1993-09-01,SPY,26.21093411599436,26.263885498046875,,,
1993-09-02,SPY,26.281533322941993,26.175630569458008,,,
1993-09-03,SPY,26.15798597001644,26.193286895751953,,,
1993-09-07,SPY,26.193287392646035,26.016782760620117,,,
1993-09-08,SPY,26.01678396683311,25.928531646728516,,,
1993-09-09,SPY,25.82262928071229,25.981483459472656,,,
1993-09-10,SPY,26.052075750177554,26.21092987060547,,,
1993-09-13,SPY,26.29919186896302,26.22859001159668,,,
1993-09-14,SPY,26.157972034248143,26.122671127319336,,,
1993-09-15,SPY,26.01678226707438,26.193286895751953,,,
1993-09-16,SPY,26.157981294417738,26.087379455566406,,,
1993-09-17,SPY,26.072317438268726,26.03679656982422,,,
1993-09-20,SPY,26.072309717023554,25.82366371154785,,,
1993-09-21,SPY,25.85920162477355,25.734878540039062,,,
1993-09-22,SPY,25.823682582680288,25.94800567626953,,,
1993-09-23,SPY,26.01903851783706,26.09008026123047,,,
1993-09-24,SPY,26.054571486333124,26.01905059814453,,,
1993-09-27,SPY,26.21440521178416,26.303207397460938,,,
1993-09-28,SPY,26.320971185686787,26.249929428100586,,,
1993-09-29,SPY,26.249929286959375,26.1611270904541,,,
1993-09-30,SPY,26.16111706714241,26.10783576965332,,,
1993-10-01,SPY,26.072328039335897,26.2321720123291,,,
1993-10-04,SPY,26.267684936523438,26.267684936523438,,,
1993-10-05,SPY,26.320974219547548,26.2321720123291,,,
1993-10-06,SPY,26.24992593387924,26.214405059814453,,,
1993-10-07,SPY,26.249922747197356,26.143360137939453,,,
1993-10-08,SPY,26.214428299964688,26.17890739440918,,,
1993-10-11,SPY,26.232172012329098,26.2321720123291,,,
1993-10-12,SPY,26.267684936523438,26.267684936523438,,,
1993-10-13,SPY,26.285445372585997,26.267684936523438,,,
1993-10-14,SPY,26.37426818801819,26.605154037475586,,,
1993-10-15,SPY,26.72946055413559,26.747220993041992,,,
1993-10-18,SPY,26.729459292720385,26.676177978515625,,,
1993-10-19,SPY,26.64065217108314,26.48080825805664,,,
1993-10-20,SPY,26.56961202653398,26.51633071899414,,,
1993-10-21,SPY,26.53408956239881,26.48080825805664,,,
1993-10-22,SPY,26.51633695643546,26.35649299621582,,,
1993-10-25,SPY,26.374254688139885,26.427536010742188,,,
1993-10-26,SPY,26.409770965576172,26.409770965576172,,,
1993-10-27,SPY,26.374254688139885,26.427536010742188,,,
1993-10-28,SPY,26.46306363004617,26.622907638549805,,,
1993-10-29,SPY,26.605147193160516,26.622907638549805,,,
1993-11-01,SPY,26.58737467767712,26.693937301635742,,,
1993-11-02,SPY,26.658417540447374,26.676177978515625,,,
1993-11-03,SPY,26.658421607091473,26.338733673095703,,,
1993-11-04,SPY,26.33871897207935,26.05455207824707,,,
1993-11-05,SPY,25.98354241385389,26.17890739440918,,,
1993-11-08,SPY,26.196644622782056,26.214405059814453,,,
1993-11-09,SPY,26.392015985322303,26.2321720123291,,,
1993-11-10,SPY,26.23217116120041,26.427536010742188,,,
1993-11-11,SPY,26.427534756313438,26.35649299621582,,,
1993-11-12,SPY,26.409766518933754,26.48080825805664,,,
1993-11-15,SPY,26.534081114698573,26.46303939819336,,,
1993-11-16,SPY,26.516335791241907,26.587377548217773,,,
1993-11-17,SPY,26.605141213790457,26.445297241210938,,,
1993-11-18,SPY,26.40975982845833,26.374238967895508,,,
1993-11-19,SPY,26.285455371686805,26.32097625732422,,,
1993-11-22,SPY,26.249929286959375,26.1611270904541,,,
1993-11-23,SPY,26.303207397460938,26.303207397460938,,,
1993-11-24,SPY,26.37425009003404,26.409770965576172,,,
1993-11-26,SPY,26.48081733334449,26.427536010742188,,,
1993-11-29,SPY,26.498580685511293,26.32097625732422,,,
1993-11-30,SPY,26.30321279154062,26.338733673095703,,,
