Date,Close,High,Low,Open,Volume
,KMLM,KMLM,KMLM,KMLM,KMLM
2021-06-15,25.370203018188477,25.370203018188477,25.370203018188477,25.370203018188477,100
2021-06-16,25.2392520904541,25.423619162754296,25.2392520904541,25.406388257389317,1000
2021-06-17,24.560367584228516,24.560367584228516,24.560367584228516,24.560367584228516,0
2021-06-18,24.338956832885742,24.338956832885742,24.174405472789147,24.174405472789147,1000
2021-06-21,24.4027099609375,24.4027099609375,24.4027099609375,24.4027099609375,100
2021-06-22,24.252803802490234,24.252803802490234,24.252803802490234,24.252803802490234,0
2021-06-23,24.557785034179688,24.56209358213026,24.557785034179688,24.56209358213026,400
2021-06-24,24.790395736694336,24.790395736694336,24.790395736694336,24.790395736694336,0
2021-06-25,24.786088943481445,24.786088943481445,24.786088943481445,24.786088943481445,0
2021-06-28,24.790395736694336,24.790395736694336,24.790395736694336,24.790395736694336,0
2021-06-29,24.811935424804688,24.811935424804688,24.811935424804688,24.811935424804688,0
2021-06-30,25.170330047607422,25.170330047607422,25.170330047607422,25.170330047607422,0
2021-07-01,25.124670028686523,25.124670028686523,25.124670028686523,25.124670028686523,0
2021-07-02,25.08762550354004,25.173776746581744,25.08762550354004,25.156547483911183,700
2021-07-06,24.596553802490234,24.596553802490234,24.596553802490234,24.596553802490234,100
2021-07-07,24.319143295288086,24.958394097024257,24.019331134687064,24.019331134687064,18900
2021-07-08,24.389787673950195,24.389787673950195,24.389787673950195,24.389787673950195,100
2021-07-09,24.587078094482422,24.587078094482422,24.587078094482422,24.587078094482422,0
2021-07-12,24.454402923583984,24.454402923583984,24.454402923583984,24.454402923583984,100
2021-07-13,24.631013870239258,24.631013870239258,24.631013870239258,24.631013870239258,0
2021-07-14,24.325172424316406,24.325172424316406,24.325172424316406,24.325172424316406,200
2021-07-15,24.37686538696289,24.37686538696289,24.37686538696289,24.37686538696289,200
2021-07-16,24.407018661499023,24.407018661499023,24.407018661499023,24.407018661499023,0
2021-07-19,23.82032012939453,23.838412087109642,23.700568130262234,23.838412087109642,6900
2021-07-20,24.04948616027832,24.04948616027832,24.04948616027832,24.04948616027832,1000
2021-07-21,24.07447052001953,24.173545762483208,23.976256329867915,24.157177552406072,400
2021-07-22,24.484554290771484,24.578459924265566,24.484554290771484,24.55347626367719,300
2021-07-23,24.49747657775879,24.699935591508435,24.49747657775879,24.691320139515955,900
2021-07-26,24.708553314208984,24.708553314208984,24.637907587316,24.699937861424747,500
2021-07-27,24.441478729248047,24.441478729248047,24.441478729248047,24.441478729248047,0
2021-07-28,24.600860595703125,24.600860595703125,24.600860595703125,24.600860595703125,0
2021-07-29,24.687013626098633,24.687013626098633,24.687013626098633,24.687013626098633,100
2021-07-30,24.458709716796875,24.458709716796875,24.458709716796875,24.458709716796875,100
2021-08-02,24.68270492553711,24.68270492553711,24.6568602125399,24.6568602125399,100
2021-08-03,24.428556442260742,24.428556442260742,24.428556442260742,24.428556442260742,100
2021-08-04,24.3122501373291,24.44148028286008,24.3122501373291,24.44148028286008,200
2021-08-05,24.49489402770996,24.587940260483315,24.49489402770996,24.587940260483315,300
2021-08-06,24.465600967407227,24.56209139958752,24.465600967407227,24.56209139958752,100
2021-08-09,24.204559326171875,24.204559326171875,24.204559326171875,24.204559326171875,0
2021-08-10,24.622398376464844,24.622398376464844,24.622398376464844,24.622398376464844,0
2021-08-11,24.84208869934082,24.84208869934082,24.84208869934082,24.84208869934082,500
2021-08-12,24.876548767089844,24.876548767089844,24.876548767089844,24.876548767089844,100
2021-08-13,24.824859619140625,24.824859619140625,24.824859619140625,24.824859619140625,100
2021-08-16,24.72578239440918,24.72578239440918,24.72578239440918,24.72578239440918,0
2021-08-17,24.501787185668945,24.501787185668945,24.501787185668945,24.501787185668945,0
2021-08-18,24.398401260375977,24.398401260375977,24.398401260375977,24.398401260375977,0
2021-08-19,24.204559326171875,24.204559326171875,24.204559326171875,24.204559326171875,100
2021-08-20,23.894411087036133,23.934901906152483,23.894411087036133,23.934901906152483,100
2021-08-23,24.113239288330078,24.113239288330078,24.113239288330078,24.113239288330078,0
2021-08-24,24.329479217529297,24.329479217529297,24.329479217529297,24.329479217529297,0
2021-08-25,24.54486083984375,24.54486083984375,24.418217145831832,24.418217145831832,200
2021-08-26,24.587078094482422,24.587078094482422,24.587078094482422,24.587078094482422,0
2021-08-27,24.744735717773438,24.85501120615111,24.744735717773438,24.842949901636185,1300
2021-08-30,24.6112003326416,24.6112003326416,24.6112003326416,24.6112003326416,100
2021-08-31,24.370832443237305,24.370832443237305,24.148559372833706,24.217481344296882,5000
2021-09-01,24.19594383239746,24.243327999681757,24.18302147522158,24.20886783280289,5900
2021-09-02,24.368249893188477,24.368249893188477,24.368249893188477,24.368249893188477,100
2021-09-03,24.316556930541992,24.316556930541992,24.251941862439153,24.251941862439153,200
2021-09-07,24.174406051635742,24.174406051635742,24.174406051635742,24.174406051635742,100
2021-09-08,24.233850479125977,24.233850479125977,24.233850479125977,24.233850479125977,100
2021-09-09,24.174406051635742,24.174406051635742,24.174406051635742,24.174406051635742,0
2021-09-10,24.276927947998047,24.276927947998047,24.276927947998047,24.276927947998047,0
2021-09-13,24.37255859375,24.37255859375,24.37255859375,24.37255859375,0
2021-09-14,24.428556442260742,24.501786968089583,24.428556442260742,24.493171515449156,4600
2021-09-15,24.72147560119629,24.72147560119629,24.72147560119629,24.72147560119629,0
2021-09-16,24.60516929626465,24.60516929626465,24.60516929626465,24.60516929626465,700
2021-09-17,24.49747657775879,24.561230593857246,24.49747657775879,24.561230593857246,200
2021-09-20,24.484554290771484,24.484554290771484,24.484554290771484,24.484554290771484,0
2021-09-21,24.226097106933594,24.226097106933594,24.122713326797793,24.122713326797793,200
2021-09-22,24.454402923583984,24.454402923583984,24.454402923583984,24.454402923583984,100
2021-09-23,24.65255355834961,24.65255355834961,24.65255355834961,24.65255355834961,0
2021-09-24,24.73439598083496,24.73439598083496,24.73439598083496,24.73439598083496,0
2021-09-27,24.918764114379883,24.918764114379883,24.918764114379883,24.918764114379883,100
2021-09-28,24.84639549255371,25.16515900658949,24.84639549255371,25.13069884115052,3400
2021-09-29,24.919626235961914,24.919626235961914,24.919626235961914,24.919626235961914,0
2021-09-30,24.975624084472656,24.975624084472656,24.85501104012905,24.897225605649314,1400
2021-10-01,24.954086303710938,25.00147046925061,24.872241972561177,24.872241972561177,2300
2021-10-04,25.294389724731445,25.415002771372308,25.294389724731445,25.33660429105575,4800
2021-10-05,25.475309371948242,25.475309371948242,25.41586390071511,25.423618300835333,500
2021-10-06,25.35038948059082,25.35038948059082,25.35038948059082,25.35038948059082,100
2021-10-07,25.371929168701172,25.94484282899551,25.24269901619856,25.24269901619856,2400
2021-10-08,25.475309371948242,25.55284680023237,25.475309371948242,25.55284680023237,400
2021-10-11,25.885395050048828,25.888840902315827,25.60453754991953,25.84576528413407,2200
2021-10-12,25.582998275756836,25.67345805469583,25.57007591968824,25.67345805469583,6100
2021-10-13,25.402080535888672,25.402080535888672,25.371927274084292,25.371927274084292,1500
2021-10-14,25.49254035949707,26.750366834448705,25.406387478542822,25.406387478542822,31800
2021-10-15,25.785459518432617,25.785459518432617,25.742382255756638,25.77684406589742,2300
2021-10-18,25.742382049560547,25.88022764578999,25.733768240323897,25.88022764578999,3800
2021-10-19,25.72515296936035,25.72515296936035,25.60453827721229,25.716537516833377,2500
2021-10-20,25.74669075012207,25.74669075012207,25.499432356887503,25.499432356887503,2000
2021-10-21,25.775121688842773,25.775121688842773,25.518388419850652,25.57438639946312,300
2021-10-22,25.72515296936035,25.72515296936035,25.716537516833377,25.716537516833377,1300
2021-10-25,25.811304092407227,25.854381354848886,25.811304092407227,25.82853499738389,6400
2021-10-26,25.802688598632812,25.802688598632812,25.75961133900343,25.75961133900343,400
2021-10-27,25.63038444519043,25.759612945679937,25.501155944700923,25.759612945679937,2900
2021-10-28,25.451187133789062,25.63900005488857,25.38054140909498,25.63900005488857,3200
2021-10-29,25.92675018310547,25.92675018310547,25.864719908736525,25.880228709750966,1100
2021-11-01,25.76650619506836,25.802690109337888,25.76650619506836,25.802690109337888,700
2021-11-02,25.759613037109375,25.759613037109375,25.690691060388374,25.699306512882192,1700
2021-11-03,25.3590030670166,25.664845873612762,25.3590030670166,25.63038406427198,1400
2021-11-04,25.419309616088867,25.570077567264473,25.384849449942408,25.56146211492048,400
2021-11-05,25.17377471923828,25.371926834673268,25.17377471923828,25.371926834673268,200
2021-11-08,25.39777183532715,25.39777183532715,25.363311669142043,25.363311669142043,3400
2021-11-09,25.250450134277344,25.26854209035896,25.229773378294155,25.259926638430176,1200
2021-11-10,25.704477310180664,25.704477310180664,25.604539371181517,25.604539371181517,100
2021-11-11,25.72256851196289,25.72256851196289,25.72256851196289,25.72256851196289,100
2021-11-12,25.479616165161133,25.479616165161133,25.479616165161133,25.479616165161133,0
2021-11-15,25.688968658447266,25.688968658447266,25.535615906353907,25.535615906353907,100
2021-11-16,26.08009910583496,26.12145261860248,25.68638296876173,25.725151681577596,3500
2021-11-17,25.677766799926758,25.944839234520497,25.677766799926758,25.931916878352396,700
2021-11-18,25.643308639526367,25.643308639526367,25.59592446919841,25.59592446919841,200
2021-11-19,25.633831024169922,25.633831024169922,25.633831024169922,25.633831024169922,0
2021-11-22,25.847490310668945,25.906073088565297,25.847490310668945,25.906073088565297,200
2021-11-23,26.136098861694336,26.1645300180841,26.136098861694336,26.1645300180841,300
2021-11-24,26.180038452148438,26.180038452148438,26.180038452148438,26.180038452148438,100
2021-11-26,25.124670028686523,25.415004050736794,25.035071291463144,25.415004050736794,1500
2021-11-29,25.057470321655273,25.234084640349895,25.057470321655273,25.234084640349895,200
2021-11-30,24.5379695892334,24.99285494799032,24.484554771617322,24.99285494799032,1400
2021-12-01,24.33723258972168,24.33723258972168,24.33723258972168,24.33723258972168,600
2021-12-02,24.4931697845459,24.4931697845459,24.38978600339636,24.437170167955337,300
2021-12-03,24.390649795532227,24.47593998098971,24.390649795532227,24.47593998098971,300
2021-12-06,24.553478240966797,24.553478240966797,24.553478240966797,24.553478240966797,100
2021-12-07,24.743013381958008,24.746460877641425,24.49317182514488,24.49317182514488,800
2021-12-08,24.84295082092285,24.84295082092285,24.84295082092285,24.84295082092285,0
2021-12-09,24.712858200073242,24.820548886234032,24.712858200073242,24.811933434153634,800
2021-12-10,24.740427017211914,24.740427017211914,24.740427017211914,24.740427017211914,0
2021-12-13,24.7464599609375,24.7464599609375,24.7464599609375,24.7464599609375,100
2021-12-14,24.72578239440918,24.72578239440918,24.72578239440918,24.72578239440918,200
2021-12-15,24.5517520904541,24.5517520904541,24.510400222010944,24.510400222010944,1000
2021-12-16,24.51901626586914,24.51901626586914,24.51901626586914,24.51901626586914,100
2021-12-17,24.51729393005371,24.52763148720205,24.51729393005371,24.52763148720205,126100
2021-12-20,24.459571838378906,24.50178640508629,23.838411356082645,24.398402619006298,3100
2021-12-21,24.631013870239258,24.631013870239258,24.596552061917546,24.596552061917546,400
2021-12-22,24.674089431762695,24.674089431762695,24.6060301539709,24.6060301539709,200
2021-12-23,24.717166900634766,24.717166900634766,24.613783118259885,24.614644170504413,600
2021-12-27,24.794706344604492,24.794706344604492,24.794706344604492,24.794706344604492,100
2021-12-28,24.794706344604492,24.794706344604492,24.794706344604492,24.794706344604492,300
2021-12-29,24.737646102905273,24.802068532788226,24.683348426450422,24.728444653968012,1400
2021-12-30,24.585796356201172,24.80206725706908,24.585796356201172,24.80206725706908,8700
2021-12-31,24.38793182373047,24.553585981122076,24.37872861994964,24.548983501565846,1200
2022-01-03,24.562789916992188,24.60880418193613,24.52597710077168,24.607884388130124,3200
2022-01-04,24.671384811401367,24.671384811401367,24.581194115460708,24.60052207235144,3200
2022-01-05,24.65850067138672,24.65850067138672,24.65850067138672,24.65850067138672,0
2022-01-06,24.746849060058594,24.746849060058594,24.746849060058594,24.746849060058594,100
2022-01-07,24.677827835083008,24.710038172263246,24.677827835083008,24.710038172263246,200
2022-01-10,24.59960174560547,24.59960174560547,24.59960174560547,24.59960174560547,100
2022-01-11,24.67322540283203,24.67322540283203,24.61800793260692,24.61800793260692,300
2022-01-12,24.5894775390625,24.5894775390625,24.54438306873323,24.54438306873323,2200
2022-01-13,24.43762969970703,24.571993320404957,24.43762969970703,24.571993320404957,400
2022-01-14,24.721080780029297,24.721080780029297,24.721080780029297,24.721080780029297,0
2022-01-18,25.001771926879883,25.795991055368077,24.89409637079942,25.795991055368077,3900
2022-01-19,25.022018432617188,25.022018432617188,25.022018432617188,25.022018432617188,0
2022-01-20,25.087360382080078,25.75917848336655,25.087360382080078,25.114969994378917,27300
2022-01-21,24.963119506835938,25.02293945521155,24.963119506835938,25.004533047198795,2500
2022-01-24,25.025699615478516,25.025699615478516,24.93919160759201,24.986125664262048,900
2022-01-25,25.16098403930664,25.16098403930664,25.16098403930664,25.16098403930664,100
2022-01-26,25.50885772705078,25.50885772705078,25.404863100213845,25.432472712594944,600
2022-01-27,25.738933563232422,25.738933563232422,25.593525389845986,25.593525389845986,200
2022-01-28,25.731569290161133,25.888020251739295,25.67635181999582,25.878818802821517,800
2022-01-31,25.616531372070312,25.65794491272218,25.589843308997754,25.64414098428212,2700
2022-02-01,25.728809356689453,25.82359902329544,25.685554473177948,25.82359902329544,800
2022-02-02,25.823598861694336,25.906425942312847,25.740771781075825,25.740771781075825,5500
2022-02-03,25.94139862060547,26.016863843667217,25.94139862060547,26.016863843667217,300
2022-02-04,26.29755401611328,26.458605696480934,26.255218926989496,26.393265230540816,400
2022-02-07,26.07668113708496,26.182517106610423,26.016862943409162,26.136501086092462,6000
2022-02-08,26.152145385742188,26.21012398964185,26.152145385742188,26.21012398964185,200
2022-02-09,26.090486526489258,26.090486526489258,25.932194226224436,26.016862649823025,2100
2022-02-10,26.303075790405273,26.303075790405273,26.303075790405273,26.303075790405273,100
2022-02-11,26.303075790405273,26.303075790405273,26.17331464612087,26.17331464612087,1600
2022-02-14,26.693281173706055,26.693281173706055,26.569042309409223,26.66107083772811,4100
2022-02-15,26.42179298400879,26.467809003816235,26.379459650051277,26.379459650051277,6500
2022-02-16,26.4125919342041,26.46780940347514,26.4125919342041,26.46780940347514,800
2022-02-17,26.233131408691406,26.412591251010806,26.178833734635383,26.412591251010806,3400
2022-02-18,26.32976531982422,26.477013077380864,26.32976531982422,26.477013077380864,3000
2022-02-22,26.634382247924805,26.918754748023503,26.53222896860785,26.918754748023503,8600
2022-02-23,26.815683364868164,26.82672615682436,26.771508686379907,26.779792096845856,2800
2022-02-24,27.18564224243164,27.793039641744983,26.872740339108812,26.872740339108812,152300
2022-02-25,26.410751342773438,26.743899266163904,26.410751342773438,26.688681795321646,8300
2022-02-28,26.628860473632812,26.771507500907124,26.614136751676533,26.64726688140982,500
2022-03-01,27.184720993041992,27.184720993041992,27.17183685883365,27.17183685883365,200
2022-03-02,27.892433166503906,27.97709983589888,27.752547272374777,27.752547272374777,900
2022-03-03,28.417003631591797,28.685730873881077,28.257791534747273,28.428046423385243,6400
2022-03-04,28.75751304626465,28.99863242836419,28.069129883865244,28.99863242836419,5600
2022-03-07,29.27564239501953,30.121396289597875,28.88911661082617,30.121396289597875,5600
2022-03-08,29.80481719970703,29.992556953334645,29.017040101419056,29.992556953334645,4800
2022-03-09,28.262392044067383,29.808495224612173,28.201652301336434,29.808495224612173,11900
2022-03-10,28.324052810668945,28.455655291590148,28.280797927779638,28.399516274279627,6000
2022-03-11,28.74555015563965,28.81457155224199,28.74555015563965,28.81457155224199,700
2022-03-14,28.66364288330078,28.925008258452348,28.52927926521087,28.925008258452348,3200
2022-03-15,28.24490737915039,28.24490737915039,28.207174768720137,28.207174768720137,400
2022-03-16,27.95869255065918,29.909727880107503,27.95869255065918,29.909727880107503,3400
2022-03-17,28.59646224975586,28.59646224975586,28.446453354315807,28.446453354315807,800
2022-03-18,28.63971519470215,28.63971519470215,28.630511990996045,28.630511990996045,500
2022-03-21,29.45970344543457,29.564616109090018,29.063052901773123,29.063052901773123,6700
2022-03-22,29.541608810424805,29.541608810424805,29.45878172547109,29.523205912136017,4800
2022-03-23,29.728429794311523,29.882119610008544,29.633638375936194,29.734871861372696,3100
2022-03-24,29.908809661865234,30.176617114938406,29.872916638423618,30.176617114938406,700
2022-03-25,30.26772689819336,30.26772689819336,30.231833873513047,30.231833873513047,400
2022-03-28,29.523204803466797,30.369878519498002,29.523204803466797,30.369878519498002,2700
2022-03-29,29.088821411132812,29.088821411132812,28.520076389852782,28.685730552218878,9900
2022-03-30,29.38515853881836,29.431172804205197,29.329941069287816,29.431172804205197,7200
2022-03-31,29.06121253967285,29.394362215840474,29.06121253967285,29.394362215840474,9600
2022-04-01,29.06305503845215,29.449580857419047,28.980227951864116,29.394363384804294,9200
2022-04-04,29.33822250366211,29.523204623628377,29.236989014174295,29.403564725991558,3200
