Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
1993-01-29,24.52608299255371,24.543526863814417,24.42141976498947,24.543526863814417,1003200
1993-02-01,24.700515747070312,24.700515747070312,24.54352094359317,24.54352094359317,480500
1993-02-02,24.752840042114258,24.770283904018495,24.63073300878459,24.683064594497303,201300
1993-02-03,25.014503479003906,25.031947344749376,24.77028935856733,24.7877332243128,529400
1993-02-04,25.119182586669922,25.171514217058814,24.822636681132845,25.101738709873622,531500
1993-02-05,25.101722717285156,25.154054314333003,24.962171791824222,25.101722717285156,492100
1993-02-08,25.101722717285156,25.188942045698237,25.06683498591992,25.101722717285156,596100
1993-02-09,24.927276611328125,25.01449591367707,24.87494502991876,25.01449591367707,122100
1993-02-10,24.962181091308594,24.9796249634898,24.857517858221346,24.927293346946175,379600
1993-02-11,25.084291458129883,25.188954704825836,24.997072085883257,24.997072085883257,19500
1993-02-12,24.892398834228516,25.049393641171793,24.892398834228516,25.049393641171793,42500
1993-02-16,24.26441764831543,24.8226213612889,24.229529916254588,24.8226213612889,374800
1993-02-17,24.24697494506836,24.29930654566923,24.159755610733583,24.264418811935318,210900
1993-02-18,24.229536056518555,24.52608185418653,23.898102517948466,24.52608185418653,378100
1993-02-19,24.316755294799805,24.316755294799805,24.194648202214726,24.22953594295332,34900
1993-02-22,24.40395164489746,24.43883935275293,24.316732375258802,24.38650779096973,513600
1993-02-23,24.38654327392578,24.49120654977954,24.264436118763065,24.47376267047058,373700
1993-02-24,24.700515747070312,24.700515747070312,24.403970007169043,24.403970007169043,26300
1993-02-25,24.752840042114258,24.770283904018495,24.63073300878459,24.683064594497303,44500
1993-02-26,24.787734985351562,24.80517885233633,24.665627916458206,24.80517885233633,66200
1993-03-01,24.717954635620117,24.87494940747656,24.68306690854091,24.87494940747656,66500
1993-03-02,25.084291458129883,25.084291458129883,24.700526220244726,24.735413969143377,182400
1993-03-03,25.188941955566406,25.206385821186608,25.08427876184522,25.119166493085615,280100
1993-03-04,25.049396514892578,25.22383520928598,25.049396514892578,25.22383520928598,89500
1993-03-05,24.97962760925293,25.188954097598625,24.962183735224123,25.084290853425777,40000
1993-03-08,25.537830352783203,25.537830352783207,25.031958030221244,25.031958030221244,50800
1993-03-09,25.450613021850586,25.502944645610388,25.39828139809078,25.485500771023784,169300
1993-03-10,25.50293731689453,25.50293731689453,25.345942490730337,25.450605708173136,194400
1993-03-11,25.433164596557617,25.59015943974624,25.398276853626808,25.52038395388463,70900
1993-03-12,25.171499252319336,25.241274718022233,25.014504454487824,25.223830851596507,643600
1993-03-15,25.293598175048828,25.293598175048828,25.1540472885658,25.1540472885658,310800
1993-03-16,25.293598175048828,25.363373618290343,25.293598175048828,25.293598175048828,30800
1993-03-17,25.13660430908203,25.258711339035933,25.10171658623806,25.258711339035933,21800
1993-03-18,25.293598175048828,25.398261339911098,25.24126659261769,25.24126659261769,59300
1993-03-19,25.255321502685547,25.39553147632988,25.255321502685543,25.39553147632988,66900
1993-03-22,25.115108489990234,25.167687223744576,24.992424777896773,25.00995102248155,183400
1993-03-23,25.167707443237305,25.20275996056772,25.13265492590689,25.185233701902515,55200
1993-03-24,25.167707443237305,25.27286499522855,25.009971115250444,25.13265492590689,37200
1993-03-25,25.325441360473633,25.378020131464233,25.150178790504956,25.18523130449869,110100
1993-03-26,25.185218811035156,25.325428797457064,25.16769256273242,25.307902549154328,101500
1993-03-29,25.290382385253906,25.41306615288854,25.202751122657737,25.202751122657737,87100
1993-03-30,25.3604679107666,25.3604679107666,25.29036295455163,25.325415432659113,56000
1993-03-31,25.34295082092285,25.500687029351834,25.34295082092285,25.43058204782784,111600
1993-04-01,25.255321502685547,25.378005229624335,25.20274276256892,25.378005229624335,129500
1993-04-02,24.72954750061035,25.0450201122411,24.72954750061035,25.0450201122411,59400
1993-04-05,24.852231979370117,24.92233700611023,24.782126952630005,24.92233700611023,172200
1993-04-06,24.782123565673828,24.904807345701915,24.71201854851492,24.904807345701915,129700
1993-04-07,24.86974334716797,24.86974334716797,24.764585870012922,24.817164608590446,28000
1993-04-08,24.834686279296875,24.974896223004972,24.7295288215158,24.974896223004972,180800
1993-04-12,25.185218811035156,25.202745059337897,25.04500882461325,25.08006132121873,348500
1993-04-13,25.23781967163086,25.325450989935135,25.150188353326584,25.16771461698744,146100
1993-04-14,25.20275115966797,25.272856169847852,25.185224907123,25.255329917302884,119600
1993-04-15,25.20275115966797,25.255329917302884,25.097593644398145,25.185224907123,148600
1993-04-16,25.20275115966797,25.255329917302884,25.16769865457803,25.22027741221294,47900
1993-04-19,25.09760284423828,25.272865433932687,25.080076585268845,25.202760398054924,157000
1993-04-20,24.974905014038086,25.097588757966694,24.81716877184416,25.062536259701375,279500
1993-04-21,24.957393646240234,25.02749868457237,24.8872886079081,25.02749868457237,67900
1993-04-22,24.641910552978516,25.062540605091943,24.641910552978512,24.852225579035228,97700
1993-04-23,24.536745071411133,24.65942879676819,24.501692578451976,24.589323810849873,106000
1993-04-26,24.34396743774414,24.64191376347607,24.273862419924864,24.554282491201974,62600
1993-04-27,24.606853485107422,24.60685348510742,24.308907253450137,24.308907253450137,156800
1993-04-28,24.554279327392578,24.624384336178856,24.519226822999443,24.57180557958915,85900
1993-04-29,24.65944480895996,24.65944480895996,24.46665597250043,24.606866035380087,85000
1993-04-30,24.694482803344727,24.834692783775356,24.694482803344727,24.74706154600621,88500
1993-05-03,24.852231979370117,24.852231979370117,24.62439064246475,24.72954818257492,80500
1993-05-04,24.939865112304688,25.027496402228454,24.86976008036567,24.90481259633518,149100
1993-05-05,25.00995445251465,25.097585687456885,24.939849464560858,24.939849464560858,109000
1993-05-06,24.92234230041504,24.992447342047715,24.90481604000687,24.974921081639547,54700
1993-05-07,24.86974334716797,24.939848331938,24.834690854782952,24.939848331938,68000
1993-05-10,24.92234230041504,25.062552383680387,24.90481604000687,24.90481604000687,113900
1993-05-11,25.027496337890625,25.027496337890625,24.852233758493632,24.922338790252432,42600
1993-05-12,24.992431640625,25.009957890022353,24.92232664303559,24.92232664303559,31000
1993-05-13,24.694482803344727,24.88727152643684,24.6769565557909,24.88727152643684,129100
1993-05-14,24.67696762084961,24.764598897912283,24.659441365437072,24.694493876262143,63500
1993-05-17,24.764589309692383,24.764589309692386,24.641905569304665,24.747063061065568,34000
1993-05-18,24.7470645904541,24.799643339583962,24.659433341904336,24.782117089874006,105200
1993-05-19,25.255321502685547,25.255321502685543,24.58932412787496,24.747060348224835,50200
1993-05-20,25.325441360473633,25.32544136047363,25.20275756149556,25.25533633248616,98200
1993-05-21,25.09760284423828,25.378022987749326,25.080076585268845,25.342970469810446,221400
1993-05-24,25.20275115966797,25.290382422392824,25.150172402033057,25.150172402033057,30500
1993-05-25,25.255321502685547,25.30790024280217,25.255321502685543,25.30790024280217,191800
1993-05-26,25.57080078125,25.588327032642223,25.30790701036669,25.32543326175891,102400
1993-05-27,25.483156204223633,25.605839899842316,25.44810371976115,25.605839899842316,53800
1993-05-28,25.3604679107666,25.465625345089062,25.237784237390397,25.465625345089062,79100
1993-06-01,25.60584259033203,25.693473810695934,25.41305390553145,25.44810639367701,28300
1993-06-02,25.57080078125,25.658432038211103,25.430590770112236,25.53574827846556,20300
1993-06-03,25.483156204223633,25.518208688686112,25.43057747752991,25.518208688686112,21600
1993-06-04,25.39552879333496,25.413055038188887,25.29037132421142,25.413055038188887,32000
1993-06-07,25.307912826538086,25.44812286989841,25.307912826538086,25.44812286989841,121400
1993-06-08,25.080078125,25.237814465408807,25.080078125,25.237814465408807,104500
1993-06-09,25.167707443237305,25.27286499522855,25.13265492590689,25.16770744323731,43300
1993-06-10,25.185218811035156,25.202745059337897,25.097587569521465,25.15016631442968,17900
1993-06-11,25.290382385253906,25.32543489029237,25.1852248701385,25.27285613273467,647400
1993-06-14,25.255321502685547,25.342952736213253,25.255321502685543,25.325426489507713,64200
1993-06-15,25.20275115966797,25.307908674937796,25.202751159667972,25.290382422392824,142400
1993-06-16,25.255321502685547,25.255321502685543,25.132637775746755,25.20274276256892,330900
1993-06-17,25.34295082092285,25.34295082092285,25.255319594017863,25.307898330160857,37400
1993-06-18,25.134260177612305,25.328415277298916,25.134260177612305,25.328415277298916,58500
1993-06-21,25.187213897705078,25.204864362945234,25.15191296722476,25.204864362945234,29300
1993-06-22,25.204870223999023,25.222520693343558,25.169569285309947,25.222520693343558,137500
1993-06-23,24.975412368774414,25.20486845414125,24.975412368774414,25.20486845414125,227600
1993-06-24,25.310752868652344,25.310752868652344,25.04599603948234,25.04599603948234,243700
1993-06-25,25.293107986450195,25.363709823118583,25.2754575272831,25.293107986450195,44800
1993-06-28,25.57551383972168,25.575513839721676,25.381358800220685,25.41665971649359,439900
1993-06-29,25.451969146728516,25.540221466932152,25.416668218647064,25.540221466932152,207500
1993-06-30,25.451969146728516,25.540221466932152,25.416668218647064,25.487270074809974,437600
1993-07-01,25.381378173828125,25.487281003482487,25.346077230610007,25.487281003482487,605700
1993-07-02,25.240158081054688,25.310759921840855,25.15190578007198,25.293109461644313,285400
1993-07-06,24.975412368774414,25.275470326561813,24.940111432564134,25.20486845414125,246400
1993-07-07,25.046009063720703,25.081309992633628,24.957756741438388,24.957756741438388,343700
1993-07-08,25.328413009643555,25.381364395726433,25.02835515517391,25.063656079229162,248200
1993-07-09,25.399015426635742,25.399015426635746,25.275462189675043,25.328413576943916,378200
1993-07-12,25.381378173828125,25.399028645437188,25.328426759000948,25.363727702219066,373700
1993-07-13,25.363718032836914,25.469620822118074,25.222514313795376,25.399018962597303,389600
1993-07-14,25.451969146728516,25.522571002891425,25.363716826524882,25.38136729056561,617300
1993-07-15,25.3460693359375,25.434321666494384,25.293117937603366,25.434321666494384,443800
1993-07-16,25.275470733642578,25.38137354397907,25.240169796863746,25.363723075589654,216400
1993-07-19,25.257831573486328,25.275482049778073,25.18722966831935,25.275482049778073,188200
1993-07-20,25.328413009643555,25.328413009643555,25.11660746531204,25.240160699505424,68500
1993-07-21,25.310752868652344,25.310752868652344,25.222500592262342,25.293102413374342,142700
1993-07-22,25.134260177612305,25.31076481369104,25.134260177612305,25.275463886475293,632400
1993-07-23,25.257831573486328,25.257831573486328,25.169579192027605,25.18722966831935,286200
1993-07-26,25.399015426635742,25.451966813904615,25.328413576943916,25.328413576943916,121300
1993-07-27,25.381378173828125,25.434329588655306,25.293125815782826,25.416679117046247,92800
1993-07-28,25.328413009643555,25.381364395726433,25.2931120855883,25.328413009643555,30800
1993-07-29,25.469614028930664,25.5402158696207,25.3460608077231,25.381361728068118,331000
