Price,Close,High,Low,Open,Volume
Ticker,UPRO,UPRO,UPRO,UPRO,UPRO
Date,,,,,
2009-09-23,1.7410197257995605,1.8346692186316886,1.7337558848976076,1.8011191890793323,108964800
2009-09-24,1.6847639083862305,1.7645818616135291,1.6630922914899997,1.755067161246866,98856000
2009-09-25,1.6588631868362427,1.7003578398235635,1.6407586440341941,1.6733997448062292,92296800
2009-09-28,1.7452893257141113,1.7575784980894875,1.676307673059011,1.676307673059011,62006400
2009-09-29,1.7353771924972534,1.7808365755619793,1.7201802830827178,1.7569175749854382,75484800
2009-09-30,1.7125155925750732,1.752556372551483,1.6637527193948438,1.7508390169219603,139968000
2009-10-01,1.5830103158950806,1.6999622455335541,1.5826135580089788,1.6999622455335541,97999200
2009-10-02,1.565434455871582,1.5885599477739203,1.537815210806045,1.5383442212493466,89899200
2009-10-05,1.6308484077453613,1.644063349581568,1.5655669875222844,1.5798390430399527,49507200
2009-10-06,1.7026042938232422,1.7285061840941243,1.664677737135,1.6663961137441874,73785600
2009-10-07,1.7156871557235718,1.7204445070560674,1.6806682271193059,1.6887290583545014,55281600
2009-10-08,1.7571825981140137,1.7809693531302684,1.7320742243797396,1.7534822471822715,74073600
2009-10-09,1.785329818725586,1.7857265765307082,1.7430416523449943,1.7563888435164499,33156000
2009-10-12,1.8083239793777466,1.8269566243860915,1.7871794423088514,1.812684572273432,29340000
2009-10-13,1.7986769676208496,1.8052840397657772,1.7606181632089493,1.7920689880824494,68198400
2009-10-14,1.8901238441467285,1.8943521842797229,1.8358099933802068,1.8588042512326621,78012000
2009-10-15,1.9071705341339111,1.9083599002974678,1.8585400217117485,1.8622402593956806,90856800
2009-10-16,1.8663370609283447,1.8852343246908405,1.8314494819287388,1.862372318421619,91382400
2009-10-19,1.91245698928833,1.9293721669396215,1.8589367601533302,1.8751906747242164,77212800
2009-10-20,1.8840453624725342,1.9217074186178267,1.8541796330145166,1.9217074186178267,87177600
2009-10-21,1.8325066566467285,1.9375653610006918,1.8272212027131187,1.8706977164116536,77695200
2009-10-22,1.8848376274108887,1.9029421701018403,1.7932584810311254,1.8289386694053733,75686400
2009-10-23,1.8221994638442993,1.9070394039988539,1.7982804552241978,1.9057177852259846,115192800
2009-10-26,1.7579752206802368,1.8827235827476376,1.7466098886853925,1.8266923667094632,88538400
2009-10-27,1.7365666627883911,1.7851972749085978,1.7254658394456397,1.7688109987514105,97394400
2009-10-28,1.6391737461090088,1.738153387170286,1.63534125531451,1.724012676884661,97768800
2009-10-29,1.7431740760803223,1.7533500414144791,1.6645454731027458,1.6736643249129568,112082400
2009-10-30,1.5943747758865356,1.741721571853051,1.5861816907500539,1.7307529960433445,218232000
2009-11-02,1.6267508268356323,1.6774965754218736,1.569530259278261,1.617765136925308,200491200
2009-11-03,1.6427417993545532,1.649348759683907,1.591467930775573,1.5990007729447295,151660800
2009-11-04,1.6514623165130615,1.7213697130507533,1.6431368693328496,1.6835743991607872,156412800
2009-11-05,1.7451566457748413,1.747138506429376,1.6804033499257787,1.689125442331915,77932800
2009-11-06,1.7622034549713135,1.773568786278804,1.7072303766481374,1.7143663465277752,125359200
2009-11-09,1.8804774284362793,1.881005418161048,1.797223600307548,1.8027735606131687,78343200
2009-11-10,1.8788907527923584,1.8989772681302644,1.8499507994605533,1.8675263302449472,128397600
2009-11-11,1.9102107286453247,1.9447016704381832,1.8831204898400897,1.918007055284567,155808000
2009-11-12,1.8494218587875366,1.932411046993654,1.8372639202006393,1.9021494739459426,165405600
2009-11-13,1.8831201791763306,1.9057176812144205,1.8383211389590821,1.8666017602042118,70128000
2009-11-16,1.9635984897613525,1.9884422443849623,1.9178744755038029,1.9213112285425795,96984000
2009-11-17,1.9707348346710205,1.9723209588837378,1.9269939206698534,1.9493266947679082,76082400
2009-11-18,1.9680910110473633,1.9753594593846888,1.9305612181904883,1.9669018719385882,75031200
2009-11-19,1.8907840251922607,1.9289750807504515,1.8540468407698987,1.9269933334821414,76024800
2009-11-20,1.8740010261535645,1.8861588500564175,1.847703290888302,1.8606547437442031,58572000
2009-11-23,1.943511724472046,1.9824953876766704,1.9296363179024758,1.9367725134991396,78148800
2009-11-24,1.9485341310501099,1.956991948055734,1.9020177254582127,1.9489299815670826,88812000
2009-11-25,1.9686199426651,1.9762842410858759,1.939943588791688,1.9579158763274833,62359200
2009-11-27,1.8734729290008545,1.9125888438375294,1.8047557997079138,1.8095131498981183,68860800
2009-11-30,1.8939566612243652,1.9022819977248975,1.8447970237033613,1.8675266668644535,116668800
2009-12-01,1.9561978578567505,1.9814383682803167,1.9330722547604802,1.9444366774115094,83836800
2009-12-02,1.9617481231689453,2.0000705157105547,1.9423219680710924,1.9617481231689453,101016000
2009-12-03,1.914967656135559,2.0086607927970963,1.9087563211793959,1.9757562112724458,102844800
2009-12-04,1.9452298879623413,2.0171190651788162,1.895409774405818,1.9902933300585368,165535200
2009-12-07,1.9362441301345825,1.9728490733272177,1.9193287232628387,1.941001368557844,75657600
2009-12-08,1.8751904964447021,1.9055853432928294,1.8556331039361398,1.8983170078851426,80539200
2009-12-09,1.8913134336471558,1.9012239868615395,1.8424183011077513,1.8706979040963232,91771200
2009-12-10,1.9242181777954102,1.9491941865079563,1.9157605889413698,1.9280505546454534,71726400
2009-12-11,1.9526299238204956,1.9628058887301392,1.9235577151860224,1.9527621764296694,125503200
2009-12-14,1.9892351627349854,1.9961077624903303,1.9634665432271736,1.9901609311401067,74368800
2009-12-15,1.96016263961792,1.992274843284369,1.9435119681679323,1.9674310887177708,85053600
2009-12-16,1.9690157175064087,2.003506647015265,1.9580482806528356,1.9873847621052068,103140000
2009-12-17,1.9002991914749146,1.9394151173774026,1.8942203344970394,1.9291078059431481,123537600
2009-12-18,1.9302970170974731,1.9361115952046644,1.8831202634052089,1.9297680066360978,98236800
2009-12-21,1.9865937232971191,2.009058756763469,1.9608239609323663,1.9608239609323663,96631200
2009-12-22,2.010247230529785,2.0241226395094376,1.9954462800951251,2.002846755312455,44827200
2009-12-23,2.0241050720214844,2.0309809666481256,1.9991127352122737,2.027807808581841,41803200
2009-12-24,2.055842161178589,2.0575607378350633,2.0361387967143667,2.036931916095918,21254400
2009-12-28,2.06946063041687,2.081361728379817,2.0430137208331476,2.081361728379817,39225600
2009-12-29,2.055842161178589,2.0826851890394673,2.054519690223547,2.0826851890394673,39398400
2009-12-30,2.0494937896728516,2.058882286105816,2.033757843390879,2.0371959035208036,30492000
2009-12-31,1.9923688173294067,2.0668162357688393,1.9921041416276646,2.06642013019462,27072000
2010-01-04,2.092602252960205,2.097362783415921,2.043146261544119,2.044204056314462,102592800
2010-01-05,2.110586404800415,2.1140244652527325,2.070122798560538,2.0915447344516043,108986400
2010-01-06,2.116668224334717,2.1296280276508526,2.099610714303872,2.104238907424091,107920800
2010-01-07,2.1424543857574463,2.148800927491054,2.0861225003974937,2.103974035915791,76939200
2010-01-08,2.163347005844116,2.165462595457392,2.1121724366622128,2.1239411983671372,89388000
2010-01-11,2.171016216278076,2.194818407601188,2.144701649613415,2.1923058052651188,105076800
2010-01-12,2.112039804458618,2.1427188005050963,2.0869151383512556,2.129495232292126,88200000
2010-01-13,2.1658594608306885,2.1825208628683614,2.095510890126311,2.127643561628312,118764000
2010-01-14,2.181992769241333,2.1937615320275428,2.153826369488912,2.1563389728774194,94356000
2010-01-15,2.109659433364868,2.175512368463387,2.0842712278479785,2.1722066468223438,183794400
2010-01-19,2.1887364387512207,2.2018276728406954,2.1052968460277954,2.1056938596292394,101340000
2010-01-20,2.1224873065948486,2.144173008197171,2.069328577454021,2.1431152133862468,150494400
2010-01-21,1.998187780380249,2.141397356237195,1.9907823062391778,2.121297886114117,237016800
2010-01-22,1.8685983419418335,1.993956481997381,1.860002962243737,1.9730629857492534,253692000
2010-01-25,1.8916070461273193,1.9251937363392828,1.8761356608903716,1.9168630340952748,90705600
2010-01-26,1.8678048849105835,1.9285002907139137,1.85537443347803,1.8708458181042102,100224000
2010-01-27,1.8957055807113647,1.9068135608932053,1.8188780138076153,1.863308005080977,132120000
2010-01-28,1.82932448387146,1.9160699068233777,1.7965300049924382,1.9147474362220578,116942400
2010-01-29,1.7694226503372192,1.8909458353465496,1.7609596080930665,1.8535240617026527,104724000
2010-02-01,1.8522011041641235,1.852994109783333,1.8040674676851454,1.8085632091453578,91778400
2010-02-02,1.9208300113677979,1.9315409779511903,1.8441339882819172,1.8638373454303312,88898400
2010-02-03,1.8922672271728516,1.9225492085427054,1.8749450458266033,1.8949121677062803,71056800
2010-02-04,1.7186444997787476,1.8495561402647194,1.714941877480832,1.8473083263110606,222825600
2010-02-05,1.728562355041504,1.737289161620678,1.6258162099100801,1.7218177786210667,253101600
2010-02-08,1.6914044618606567,1.7587110822832888,1.6846598850499124,1.7301485797836955,132141600
2010-02-09,1.7524961233139038,1.7965301299007512,1.7066114295382109,1.7483973948427414,193636800
2010-02-10,1.7428436279296875,1.7716698968484197,1.6977509272896811,1.7454875473194942,125510400
2010-02-11,1.7950762510299683,1.8023492724443422,1.7052889794701371,1.7347769437608211,110772000
2010-02-12,1.7901833057403564,1.7932242389673916,1.7161321041934647,1.739404839577214,133977600
2010-02-16,1.875738501548767,1.882482056944744,1.810415018788064,1.8335554151780729,102261600
2010-02-17,1.9019206762313843,1.910912158794167,1.8774569021661622,1.9037715900890735,101095200
2010-02-18,1.937888264656067,1.9482022156314593,1.8920024530945496,1.893854274562896,98856000
2010-02-19,1.95058274269104,1.970946882093012,1.9076067633748084,1.9226810206581837,82656000
2010-02-22,1.947409987449646,1.9712119649591784,1.932996281470071,1.970285599812203,112665600
2010-02-23,1.8773255348205566,1.951375706792538,1.863704952026716,1.932731052953832,90252000
2010-02-24,1.9300864934921265,1.9380213176075793,1.880896190743559,1.8938549733993273,99050400
2010-02-25,1.9236069917678833,1.925325567519685,1.8311749237655395,1.8465138536099779,88531200
2010-02-26,1.927573561668396,1.9446319758366752,1.893060400830569,1.9266481048484239,75477600
2010-03-01,1.9856255054473877,1.9919720482029961,1.9484676201017272,1.9489958365970346,72648000
2010-03-02,1.9993767738342285,2.030980319449477,1.99210386790062,2.011542547664183,93420000
2010-03-03,2.0073111057281494,2.043014180658185,1.9934267531400578,2.0193443172353156,94730400
2010-03-04,2.0250303745269775,2.0342874422155997,1.9931621455247197,2.0159065526815962,74052000
2010-03-05,2.1130974292755127,2.1174618533695,2.0506834634964255,2.0672127521881585,75679200
2010-03-08,2.1128344535827637,2.128173388636306,2.103974399227392,2.1142883541808923,57024000
2010-03-09,2.123412847518921,2.1536939276384257,2.0915446211310833,2.0915446211310833,81633600
2010-03-10,2.152240753173828,2.168769824799182,2.122355768557104,2.126983963090926,89546400
2010-03-11,2.1800084114074707,2.1806701006488276,2.117329983142893,2.1378264600033865,92678400
2010-03-12,2.1784214973449707,2.208041785725105,2.163346337048689,2.2079094479178902,71625600
2010-03-15,2.181992769241333,2.187016841045275,2.131611314540889,2.1687691979704415,71884800
2010-03-16,2.2340922355651855,2.2399103330604815,2.1826529989607226,2.199446737285192,97365600
2010-03-17,2.272439956665039,2.295315557287243,2.251281796646824,2.252868942391351,54525600
2010-03-18,2.2705886363983154,2.28381220558486,2.24348094380099,2.2727042258724994,70473600
2010-03-19,2.2336955070495605,2.2930684379968485,2.2091001896513225,2.2336955070495605,103147200
2010-03-22,2.2700607776641846,2.2831520123828994,2.1934970754867056,2.1977280285301606,67068000
2010-03-23,2.320044994354248,2.3242761739739284,2.2593495852894723,2.281564640260482,73396800
2010-03-24,2.2866299152374268,2.31388011976914,2.27022720137669,2.2924503649104113,85197600
2010-03-25,2.2731380462646484,2.359385481263246,2.265465325121019,2.3326650465154875,77551200
2010-03-26,2.2743284702301025,2.319965137842891,2.243638268821606,2.2868947103856656,93888000
2010-03-29,2.3133511543273926,2.3253889833758374,2.292582424934051,2.305414570854364,54604800
2010-03-30,2.3174514770507812,2.3421890681429303,2.2884822975467487,2.320891700524891,76132800
2010-03-31,2.291921377182007,2.3239336183980575,2.2703592394648933,2.2894078570683662,97776000
2010-04-01,2.3406014442443848,2.3646771055951725,2.299858296823011,2.3428501923991125,57888000
2010-04-05,2.395763397216797,2.401979869536981,2.3480092361829565,2.368248422383486,83304000
2010-04-06,2.413224697113037,2.4271138917902753,2.3707623418662425,2.3784341548666594,51912000
2010-04-07,2.3749942779541016,2.4167953696750137,2.3403361333884023,2.4007889097937896,147052800
2010-04-08,2.395763397216797,2.4089915670933317,2.327240505364854,2.3439082174036416,121665600
2010-04-09,2.443120002746582,2.447484885221219,2.400128113022535,2.413091736765879,107841600
2010-04-12,2.456876516342163,2.4742061558902932,2.4449710748637195,2.4542317457591,115812000
2010-04-13,2.464550256729126,2.4736774090511955,2.411240638683191,2.447220611592761,92160000
2010-04-14,2.543522834777832,2.545374197343941,2.476983914968079,2.489683676311728,104803200
2010-04-15,2.5533111095428467,2.566936439168017,2.530823173215665,2.5312203317163138,100440000
2010-04-16,2.4313478469848633,2.538364032366398,2.392324802226311,2.5260614264802492,197308800
2010-04-19,2.4540998935699463,2.462829886459796,2.3745975775169295,2.407536298251412,161107200
2010-04-20,2.520902633666992,2.5279134236336387,2.4797623262683,2.5037056023217157,77184000
2010-04-21,2.5068798065185547,2.5437867069023548,2.467856771238571,2.527516152381343,111247200
2010-04-22,2.530029296875,2.5398183778583094,2.412563050004459,2.4550253942591156,105069600
2010-04-23,2.579900026321411,2.5822811606697855,2.5062188372289924,2.525796094210753,96012000
2010-04-26,2.549738883972168,2.601064513462089,2.5445805931507484,2.5841320309968308,78444000
2010-04-27,2.369174003601074,2.546167236669863,2.3568714025269686,2.507276593317252,154764000
2010-04-28,2.4202351570129395,2.4427230919337317,2.3592528241631188,2.4055514202034427,176184000
2010-04-29,2.512965440750122,2.529368157047096,2.4660058132864036,2.4689153573226346,79070400
2010-04-30,2.3854451179504395,2.5247383207296354,2.384519550034115,2.5161407121801074,95918400
2010-05-03,2.481217622756958,2.498810903991062,2.4097851814175173,2.4218230123193636,89179200
2010-05-04,2.3021066188812256,2.396026750117983,2.2682427895874895,2.394968796395504,137937600
2010-05-05,2.2637460231781006,2.319965183262346,2.2145367447541093,2.2436383127467603,123739200
2010-05-06,2.0382046699523926,2.271550411263318,1.4213723866592545,2.234378960856457,198439200
2010-05-07,1.9483846426010132,2.081196366374122,1.8551261855036247,2.0214045907323643,148730400
2010-05-10,2.201042890548706,2.2285576325995677,2.1374158017499916,2.1853012036222488,184773600
2010-05-11,2.1819956302642822,2.271153768268133,2.1330511089848994,2.139003719768081,108302400
2010-05-12,2.274592161178589,2.2831906760329344,2.1993241601306606,2.211625854096734,91735200
2010-05-13,2.189932107925415,2.288482127410598,2.184508136189873,2.2605702226216278,71352000
2010-05-14,2.071672201156616,2.1522318090952095,2.012673830123872,2.1424427246013735,127929600
2010-05-17,2.073920488357544,2.105006938771371,1.9555275223725783,2.088867862303768,124430400
2010-05-18,1.991243600845337,2.143368921752121,1.9679624843565733,2.1243203020225288,116820000
2010-05-19,1.9557920694351196,2.0089701987846387,1.881185210143927,1.955263433164113,139168800
2010-05-20,1.731574535369873,1.855125906724326,1.7301191959125726,1.8303893368832753,212227200
2010-05-21,1.794540524482727,1.8217906116141822,1.6416219237660137,1.6533949805303367,175809600
2010-05-24,1.7389811277389526,1.8217903530025183,1.7339552235539588,1.7766822214485307,134128800
2010-05-25,1.7448017597198486,1.7457284627639973,1.5777299853198685,1.6119908621989534,173707200
2010-05-26,1.7086893320083618,1.8240392180458338,1.6965191169939156,1.777078696619441,179906400
2010-05-27,1.8838307857513428,1.8858147610809883,1.7892486165495234,1.810678365869577,153000000
2010-05-28,1.8093559741973877,1.879465464998891,1.7871329230518398,1.876555807705427,154310400
2010-06-01,1.7221814393997192,1.8412354098330546,1.7138475842630603,1.7598824234945971,171172800
2010-06-02,1.8539350032806396,1.856051364847428,1.725752978024204,1.7489027263577415,147067200
2010-06-03,1.8731160163879395,1.8921646319047452,1.8187473265474685,1.8741740835743659,136720800
2010-06-04,1.6848787069320679,1.80406508461673,1.6592154333520435,1.7696718177810546,209260800
2010-06-07,1.6151652336120605,1.7137162725818096,1.6105354653345136,1.6953285637676,168768000
2010-06-08,1.6619937419891357,1.6754867988023519,1.5760100631573672,1.6183409368271022,173419200
2010-06-09,1.6368597745895386,1.7434797842328589,1.620854107898988,1.6978421015468197,208231200
2010-06-10,1.784354567527771,1.7884558137551867,1.7146422376831225,1.7213883687692852,134640000
2010-06-11,1.8077689409255981,1.812133936994815,1.7321029915070392,1.7360717374453791,158551200
2010-06-14,1.8019477128982544,1.8798622973325183,1.7946729464637863,1.851156983877116,236232000
2010-06-15,1.9217956066131592,1.9278808269650058,1.8290659360888428,1.838854107716067,143294400
2010-06-16,1.9200758934020996,1.9444163257019014,1.882111154475377,1.8958689826452804,187761600
2010-06-17,1.929203748703003,1.9404470321720229,1.8744388101197234,1.937537489403688,248169600
2010-06-18,1.9351569414138794,1.9573801052897823,1.917827524137302,1.9413734142876735,130492800
2010-06-21,1.9162395000457764,2.0126731563002536,1.8876664597308215,2.008308273812967,141696000
2010-06-22,1.8237298727035522,1.9445174350085601,1.8169755799165384,1.9209421487925142,198057600
2010-06-23,1.8065118789672852,1.846775042933589,1.7694289174762527,1.8277033768740654,169740000
2010-06-24,1.7175109386444092,1.7870434215290685,1.703604828566192,1.7798916038421293,242352000
2010-06-25,1.7503567934036255,1.764395446617792,1.685724787869837,1.7322119333066832,186148800
2010-06-28,1.7198950052261353,1.7597605300235628,1.7032072406627632,1.7459859427714186,131824800
2010-06-29,1.5633478164672852,1.6508926150713703,1.5318271419262253,1.6499657002357038,249472800
2010-06-30,1.5093117952346802,1.5920876432435398,1.501894886094701,1.549043856703667,158832000
2010-07-01,1.4996438026428223,1.5286489424860523,1.4249466667076074,1.5139475530595625,290347200
2010-07-02,1.4735523462295532,1.5252042526044591,1.446666136315853,1.5132844070162927,142315200
2010-07-06,1.500968098640442,1.565600113919204,1.45832194739264,1.5339458716021273,167292000
2010-07-07,1.6426811218261719,1.6477141303898537,1.5071930996722684,1.5116959229860123,159890400
2010-07-08,1.6908891201019287,1.6969815881824344,1.6332774141963644,1.6817509295234105,136944000
2010-07-09,1.7274439334869385,1.7287684869517583,1.6801615126014935,1.6916845138946965,72424800
2010-07-12,1.7324776649475098,1.741880952656786,1.689963141332831,1.7107570024831724,66196800
2010-07-13,1.811015248298645,1.831146371531931,1.7765803783951475,1.7867780316093616,123415200
2010-07-14,1.8103526830673218,1.8307489007776991,1.7722093551100202,1.7945918350375671,72554400
2010-07-15,1.811677098274231,1.8292917745363424,1.736847434450951,1.8095582899050302,98020800
2010-07-16,1.6618849039077759,1.784923999201449,1.651024634787098,1.779890991933919,149608800
2010-07-19,1.6927440166473389,1.7062535074436853,1.6405620425586687,1.680691739315242,125013600
2010-07-20,1.7466486692428589,1.7506213077567014,1.6210931942717244,1.6234770956730977,131623200
2010-07-21,1.6809574365615845,1.7753889726164709,1.657250284889278,1.77419696498072,156614400
2010-07-22,1.7916786670684814,1.8133994386201506,1.738437222383061,1.739760866712792,127382400
2010-07-23,1.8377679586410522,1.8454500733617965,1.7651897705178188,1.7826717850293359,121759200
2010-07-26,1.8976322412490845,1.9009430569477126,1.8319407697170567,1.8449199629882074,101412000
2010-07-27,1.8939236402511597,1.932331941288436,1.8714085037756965,1.927961778580106,100569600
2010-07-28,1.8582971096038818,1.8992220926663406,1.8393579913248594,1.882004144032245,80899200
2010-07-29,1.8307487964630127,1.9061086469701458,1.7869106402193067,1.8906128924514074,120808800
2010-07-30,1.828894853591919,1.858031620129602,1.765322310816911,1.774725594788903,117432000
2010-08-02,1.9524637460708618,1.9619995799369971,1.8927322949054417,1.9157775109388684,74080800
2010-08-03,1.925313115119934,1.9537880669812218,1.9061089033385508,1.9389542462672542,79581600
2010-08-04,1.9631906747817993,1.9717998170251914,1.9214715631103585,1.941337362885502,81979200
2010-08-05,1.9561716318130493,1.9602769292870528,1.9177632170894976,1.9282259622716227,80798400
2010-08-06,1.9319345951080322,1.942794980814124,1.85723758565613,1.8994860979796977,101037600
2010-08-09,1.9626610279083252,1.9741841452698183,1.9303460999371076,1.960277240410589,48412800
2010-08-10,1.9343181848526,1.9634558596332772,1.8804140207858246,1.9141870642220664,112435200
2010-08-11,1.7747259140014648,1.8442583916157704,1.7646608061774582,1.8409475756710865,114717600
2010-08-12,1.7425422668457031,1.7592300284086746,1.6906253800692967,1.6924790958328635,77479200
2010-08-13,1.7233377695083618,1.756316557610006,1.7191000397983147,1.7243972303548876,76118400
2010-08-16,1.7228087186813354,1.7387012018340795,1.671421109606929,1.6914195724562298,89316000
2010-08-17,1.7821428775787354,1.8234645900419477,1.7518131880598173,1.7655877742707458,97149600
2010-08-18,1.7945915460586548,1.823729336266884,1.7526081330654615,1.7830694537075356,81288000
2010-08-19,1.702412724494934,1.7801565955154182,1.6798976978525249,1.768236748478517,151228800
2010-08-20,1.6866517066955566,1.6928767222212642,1.6478465597853715,1.6853272667494268,103824000
2010-08-23,1.6641366481781006,1.7335365724047804,1.662414455681984,1.7094319022909819,83736000
2010-08-24,1.5930157899856567,1.6311592360420835,1.5656002982563193,1.6090408230930506,126777600
2010-08-25,1.6061270236968994,1.6263906895948739,1.5344756432287907,1.56401004597248,104140800
2010-08-26,1.5747381448745728,1.6379130536080664,1.5604343983882765,1.628112130016879,97862400
2010-08-27,1.648905873298645,1.6532761495988844,1.535005071205138,1.606127183024686,119548800
2010-08-30,1.578181505203247,1.6510249048312011,1.577122044211589,1.636721044683096,95306400
2010-08-31,1.5826849937438965,1.6067896739353564,1.5410982904288635,1.5589779526197645,132163200
2010-09-01,1.7194970846176147,1.7253253707791256,1.63910513536769,1.6429461363450708,104781600
2010-09-02,1.7675740718841553,1.7675740718841553,1.7214844423669362,1.7326090118515152,74505600
2010-09-03,1.8347227573394775,1.8406825677103607,1.7908845939298916,1.8204190078323848,100036800
